host_time,monotonic_s,state,motor_enabled,diag_state,guidance_reason,fail_reason,confidence_scale,guidance_mode,control_mode,nominal,degraded,valid,gps_lat,gps_lon,gps_course_deg,gps_speed_mps,gps_pos_health,gps_motion_health,gps_pos_age_s,gps_motion_age_s,imu_gyrz_deg_s,imu_health,imu_age_s,baro_alt_m,baro_health,baro_age_s,start_lat,start_lon,target_lat,target_lon,pos_N_m,pos_E_m,target_N_m,target_E_m,carrot_N_m,carrot_E_m,carrot_lat,carrot_lon,crossTrack_m,alongTrack_m,L1_distance_m,nu_deg,nu1_deg,nu2_deg,current_heading_deg,lat_acc_cmd_mps2,angular_velocity_cmd_deg_s,angular_velocity_meas_deg_s,angular_velocity_error_deg_s,delta_ff_deg,delta_pid_deg,delta_arm_deg,left_angle_deg,right_angle_deg,left_pw_us,right_pw_us,saturated,sensor_valid,guidance_command_age_s,fallback_mode
2026-05-23T13:58:25.142,14513.056623,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,,0,,,0,,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
2026-05-23T13:58:25.193,14513.108581,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,-0.0000,0,14513.1086,0.000,0,14513.1086,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
2026-05-23T13:58:25.244,14513.159665,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,-0.0000,0,14513.1597,-5.000,0,0.1418,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
2026-05-23T13:58:25.295,14513.210507,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,-0.0000,0,14513.2105,-5.000,0,0.1926,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
2026-05-23T13:58:25.346,14513.261405,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,-0.0000,0,14513.2614,-5.000,0,0.1427,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
2026-05-23T13:58:25.397,14513.312209,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,-0.0000,0,14513.3122,-5.000,0,0.1935,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
2026-05-23T13:58:25.447,14513.362852,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,-0.0000,0,14513.3629,-5.000,0,0.1438,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
2026-05-23T13:58:25.498,14513.413760,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,-0.0000,0,14513.4138,-5.000,0,0.1947,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
2026-05-23T13:58:25.550,14513.465024,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,-0.0000,0,14513.4650,-5.000,0,0.1449,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
2026-05-23T13:58:25.601,14513.515892,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,-0.0000,0,14513.5159,-5.000,0,0.1958,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
2026-05-23T13:58:25.651,14513.566755,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,-0.0000,0,14513.5668,-5.000,0,0.1458,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
2026-05-23T13:58:25.703,14513.618381,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,-0.0000,0,14513.6184,-5.000,0,0.0969,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
2026-05-23T13:58:25.755,14513.670429,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,-0.0000,0,14513.6704,-5.000,0,0.1489,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
2026-05-23T13:58:25.806,14513.721178,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,-0.0000,0,14513.7212,-5.000,0,0.0991,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
2026-05-23T13:58:25.857,14513.772139,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,-0.0000,0,14513.7721,-5.000,0,0.1500,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
2026-05-23T13:58:25.908,14513.823357,0,1,IDLE,IDLE,NONE,0.0000,,IDLE,0,0,0,,,,,0,0,,,-0.0000,0,14513.8234,-5.000,0,0.1005,37.55000000,126.95000000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,80.0000,80.0000,1591,1524,0,0,0.0000,IDLE
