2025-11-16 01:03:02.101,32.3229, -29.7529, 351.2432, 4.67, 4.40, 7.00, -104.38, -64.06, -72.06, -0.06, -0.04, -0.13
2025-11-16 01:03:02.119,32.2643, -29.7410, 351.2168, 4.59, 4.44, 7.00, -105.06, -64.06, -70.88, 0.07, -0.02, -0.04
2025-11-16 01:03:02.140,32.2281, -29.7212, 351.1521, 4.57, 4.43, 6.94, -105.06, -64.06, -70.88, 0.12, 0.00, 0.08
2025-11-16 01:03:02.159,32.2351, -29.7054, 351.0935, 4.65, 4.36, 6.93, -105.06, -64.06, -70.88, 0.14, 0.03, 0.14
2025-11-16 01:03:02.182,32.2750, -29.7080, 351.0838, 4.72, 4.32, 6.90, -104.25, -64.06, -71.25, 0.02, 0.02, 0.08
2025-11-16 01:03:02.202,32.3216, -29.7278, 351.1185, 4.73, 4.29, 6.90, -104.25, -64.06, -71.25, -0.12, -0.00, -0.05
2025-11-16 01:03:02.220,32.3376, -29.7423, 351.1658, 4.71, 4.32, 6.91, -105.06, -64.88, -71.25, -0.19, -0.02, -0.14
2025-11-16 01:03:02.241,32.3689, -29.9358, 351.1127, 4.63, 4.40, 6.96, -105.06, -64.88, -71.25, -0.10, -0.02, -0.09
2025-11-16 01:03:02.259,32.3191, -29.9240, 351.0908, 4.64, 4.41, 7.01, -105.06, -64.88, -71.25, 0.10, -0.01, 0.03
2025-11-16 01:03:02.278,32.2848, -29.9094, 351.0483, 4.63, 4.38, 6.94, -103.56, -63.00, -70.88, 0.17, 0.01, 0.11
2025-11-16 01:03:02.299,32.2811, -29.9002, 351.0228, 4.69, 4.32, 6.90, -103.56, -63.00, -70.88, 0.11, 0.03, 0.10
2025-11-16 01:03:02.316,32.3055, -29.9055, 351.0337, 4.72, 4.29, 6.90, -104.38, -65.56, -71.25, 0.02, 0.01, 0.05
2025-11-16 01:03:02.336,32.2785, -29.7278, 351.1394, 4.73, 4.30, 6.90, -104.38, -65.56, -71.25, -0.10, -0.01, -0.06
2025-11-16 01:03:02.354,32.2992, -29.7384, 351.1674, 4.67, 4.38, 6.93, -104.38, -65.56, -71.25, -0.12, -0.01, -0.11
2025-11-16 01:03:02.372,32.2914, -29.7397, 351.1695, 4.63, 4.41, 6.94, -105.75, -66.00, -70.50, -0.07, -0.02, -0.07
2025-11-16 01:03:02.392,32.2553, -29.7278, 351.1342, 4.62, 4.36, 6.96, -105.75, -66.00, -70.50, 0.04, 0.00, 0.02
2025-11-16 01:03:02.410,32.2221, -29.7146, 351.0893, 4.69, 4.41, 6.98, -103.56, -66.00, -71.69, 0.07, 0.01, 0.08
2025-11-16 01:03:02.430,32.2125, -29.7093, 351.0692, 4.72, 4.34, 6.93, -103.56, -66.00, -71.69, 0.08, 0.01, 0.07
2025-11-16 01:03:02.450,32.2266, -29.7212, 351.0860, 4.73, 4.29, 6.91, -103.56, -66.00, -71.69, 0.02, -0.00, 0.00
2025-11-16 01:03:02.468,32.2453, -29.7331, 351.1138, 4.71, 4.32, 6.91, -104.69, -66.38, -70.50, -0.07, -0.01, -0.05
2025-11-16 01:03:02.488,32.2600, -29.7410, 351.1365, 4.67, 4.33, 6.93, -104.69, -66.38, -70.50, -0.09, -0.01, -0.06
2025-11-16 01:03:02.505,32.2544, -29.7423, 351.1404, 4.68, 4.36, 6.97, -104.69, -66.38, -70.50, -0.08, -0.00, -0.04
2025-11-16 01:03:02.524,32.2363, -29.7357, 351.1232, 4.64, 4.40, 6.96, -105.06, -66.00, -71.69, 0.01, 0.00, 0.01
2025-11-16 01:03:02.544,32.2124, -29.7225, 351.0977, 4.66, 4.37, 6.95, -105.06, -66.00, -71.69, 0.07, -0.00, 0.04
2025-11-16 01:03:02.562,32.2042, -29.7159, 351.0801, 4.67, 4.36, 6.91, -104.38, -64.88, -70.50, 0.07, 0.00, 0.02
2025-11-16 01:03:02.584,32.2163, -29.7172, 351.0815, 4.67, 4.35, 6.89, -104.38, -64.88, -70.50, 0.00, -0.00, -0.00
2025-11-16 01:03:02.603,32.2363, -29.7212, 351.0914, 4.67, 4.33, 6.92, -104.38, -64.88, -70.50, -0.05, 0.00, -0.01
2025-11-16 01:03:02.621,32.2512, -29.7265, 351.1027, 4.69, 4.35, 6.93, -104.75, -66.00, -71.69, -0.04, 0.01, -0.01
2025-11-16 01:03:02.640,32.2506, -29.7304, 351.1133, 4.68, 4.33, 6.93, -104.75, -66.00, -71.69, -0.02, 0.01, 0.01
2025-11-16 01:03:02.660,32.2379, -29.7304, 351.1143, 4.70, 4.36, 7.00, -104.75, -66.00, -71.69, 0.01, -0.00, -0.01
2025-11-16 01:03:02.680,32.2142, -29.7278, 351.1091, 4.71, 4.40, 7.00, -104.75, -65.56, -70.88, 0.01, -0.01, -0.02
2025-11-16 01:03:02.701,32.1983, -29.7252, 351.1018, 4.71, 4.41, 6.99, -104.75, -65.56, -70.88, 0.02, -0.01, -0.02
2025-11-16 01:03:02.720,32.2008, -29.7252, 351.0937, 4.72, 4.42, 6.98, -104.38, -65.25, -72.50, 0.04, -0.00, 0.02
2025-11-16 01:03:02.740,32.2212, -29.7291, 351.0871, 4.70, 4.39, 6.97, -104.38, -65.25, -72.50, 0.03, 0.01, 0.04
2025-11-16 01:03:02.758,32.2373, -29.7331, 351.0935, 4.71, 4.33, 6.94, -104.38, -65.25, -72.50, 0.01, 0.02, 0.04
2025-11-16 01:03:02.778,32.2430, -29.7423, 351.1043, 4.76, 4.35, 6.98, -104.38, -66.00, -71.25, -0.08, 0.01, -0.02
2025-11-16 01:03:02.798,32.2325, -29.7450, 351.1095, 4.71, 4.37, 7.01, -104.38, -66.00, -71.25, -0.06, -0.01, -0.06
2025-11-16 01:03:02.816,32.2080, -29.7410, 351.1051, 4.70, 4.41, 7.02, -104.69, -66.00, -70.88, -0.03, -0.02, -0.06
2025-11-16 01:03:02.836,32.1871, -29.7331, 351.0862, 4.64, 4.42, 7.00, -104.69, -66.00, -70.88, 0.04, -0.02, -0.02
2025-11-16 01:03:02.854,32.1827, -29.7291, 351.0639, 4.68, 4.40, 6.97, -104.69, -66.00, -70.88, 0.08, 0.00, 0.04
2025-11-16 01:03:02.872,32.1947, -29.7238, 351.0448, 4.69, 4.37, 6.97, -104.69, -66.00, -71.69, 0.05, 0.02, 0.06
2025-11-16 01:03:02.892,32.2187, -29.7304, 351.0507, 4.75, 4.32, 6.97, -104.69, -66.00, -71.69, -0.02, 0.01, 0.03
2025-11-16 01:03:02.910,32.2392, -29.7423, 351.0736, 4.74, 4.34, 7.01, -104.69, -66.00, -71.69, -0.05, 0.00, -0.02
2025-11-16 01:03:02.929,32.2374, -29.7463, 351.0998, 4.73, 4.36, 6.98, -104.38, -66.00, -70.88, -0.06, -0.02, -0.07
2025-11-16 01:03:02.950,32.2207, -29.7436, 351.0982, 4.69, 4.42, 6.97, -104.38, -66.00, -70.88, -0.03, -0.02, -0.06
2025-11-16 01:03:02.968,32.2003, -29.7357, 351.0793, 4.65, 4.45, 7.01, -104.38, -67.88, -71.69, 0.01, -0.01, -0.03
2025-11-16 01:03:02.988,32.1904, -29.7265, 351.0477, 4.68, 4.42, 6.96, -104.38, -67.88, -71.69, 0.07, -0.00, 0.03
2025-11-16 01:03:03.006,32.1996, -29.7212, 351.0293, 4.72, 4.38, 6.96, -104.38, -67.88, -71.69, 0.09, 0.02, 0.08
2025-11-16 01:03:03.024,32.2226, -29.7265, 351.0286, 4.73, 4.32, 6.97, -104.69, -65.25, -71.25, 0.00, 0.02, 0.04
2025-11-16 01:03:03.044,32.2384, -29.7370, 351.0555, 4.74, 4.33, 7.02, -104.69, -65.25, -71.25, -0.10, 0.00, -0.03
2025-11-16 01:03:03.062,32.2305, -29.7423, 351.0856, 4.71, 4.38, 6.99, -104.38, -64.06, -71.69, -0.09, -0.01, -0.07
2025-11-16 01:03:03.084,32.2049, -29.7370, 351.0944, 4.67, 4.41, 7.04, -104.38, -64.06, -71.69, -0.03, -0.03, -0.05
2025-11-16 01:03:03.104,32.1751, -29.7265, 351.0718, 4.67, 4.42, 7.02, -104.38, -64.06, -71.69, 0.08, -0.01, 0.01
2025-11-16 01:03:03.121,32.1623, -29.7186, 351.0434, 4.69, 4.43, 6.99, -105.06, -65.25, -71.69, 0.11, 0.01, 0.06
2025-11-16 01:03:03.142,32.1728, -29.7146, 351.0217, 4.72, 4.40, 6.93, -105.06, -65.25, -71.69, 0.06, 0.01, 0.06
2025-11-16 01:03:03.160,32.2082, -29.7212, 351.0215, 4.73, 4.35, 6.96, -105.06, -65.25, -71.69, -0.03, 0.01, 0.02
2025-11-16 01:03:03.180,32.2430, -29.7357, 351.0368, 4.76, 4.32, 6.96, -105.38, -66.00, -70.88, -0.09, 0.00, -0.04
2025-11-16 01:03:03.201,32.2514, -29.7489, 351.0575, 4.71, 4.35, 7.01, -105.38, -66.00, -70.88, -0.12, -0.00, -0.06
2025-11-16 01:03:03.218,32.2236, -29.7463, 351.0587, 4.68, 4.38, 7.05, -105.75, -64.50, -70.88, -0.05, -0.01, -0.04
2025-11-16 01:03:03.238,32.1775, -29.7344, 351.0411, 4.67, 4.42, 7.02, -105.75, -64.50, -70.88, 0.05, -0.00, 0.01
2025-11-16 01:03:03.256,32.1424, -29.7252, 351.0125, 4.70, 4.40, 6.97, -105.75, -64.50, -70.88, 0.09, -0.02, 0.03
2025-11-16 01:03:03.278,32.1262, -29.7199, 350.9896, 4.70, 4.37, 6.94, -104.75, -65.25, -71.25, 0.13, 0.00, 0.05
2025-11-16 01:03:03.299,32.1606, -29.7225, 350.9911, 4.71, 4.39, 6.91, -104.75, -65.25, -71.25, 0.03, -0.00, 0.02
2025-11-16 01:03:03.317,32.2125, -29.7384, 351.0088, 4.72, 4.37, 6.95, -105.38, -66.38, -71.25, -0.03, -0.00, 0.00
2025-11-16 01:03:03.336,32.2516, -29.7529, 351.0276, 4.73, 4.35, 6.96, -105.38, -66.38, -71.25, -0.10, 0.01, -0.03
2025-11-16 01:03:03.354,32.2534, -29.7568, 351.0333, 4.68, 4.37, 7.01, -105.38, -66.38, -71.25, -0.12, 0.01, -0.05
2025-11-16 01:03:03.372,32.2361, -29.7529, 351.0318, 4.66, 4.38, 7.03, -105.38, -66.38, -70.88, -0.07, -0.00, -0.04
2025-11-16 01:03:03.392,32.1825, -29.7410, 351.0064, 4.67, 4.42, 7.02, -105.38, -66.38, -70.88, 0.03, -0.01, -0.00
2025-11-16 01:03:03.410,32.1387, -29.7265, 350.9792, 4.70, 4.40, 7.02, -105.38, -66.38, -70.88, 0.08, -0.01, 0.03
2025-11-16 01:03:03.430,32.1294, -29.7199, 350.9641, 4.69, 4.38, 6.99, -104.75, -65.56, -71.69, 0.11, 0.00, 0.05
2025-11-16 01:03:03.450,32.1573, -29.7278, 350.9735, 4.74, 4.37, 6.95, -104.75, -65.56, -71.69, 0.05, 0.01, 0.04
2025-11-16 01:03:03.468,32.1973, -29.7410, 350.9948, 4.76, 4.34, 6.94, -105.38, -65.56, -70.06, -0.00, 0.00, 0.03
2025-11-16 01:03:03.488,32.2295, -29.7542, 351.0182, 4.72, 4.36, 6.98, -105.38, -65.56, -70.06, -0.08, 0.00, -0.03
2025-11-16 01:03:03.506,32.2344, -29.7595, 351.0299, 4.71, 4.38, 6.97, -105.38, -65.56, -70.06, -0.10, -0.00, -0.07
2025-11-16 01:03:03.525,32.2163, -29.7582, 351.0233, 4.68, 4.45, 7.01, -105.50, -65.25, -71.75, -0.05, -0.01, -0.06
2025-11-16 01:03:03.545,32.1831, -29.7423, 350.9933, 4.65, 4.42, 6.97, -105.50, -65.25, -71.75, 0.04, -0.00, 0.00
2025-11-16 01:03:03.563,32.1554, -29.7265, 350.9618, 4.68, 4.37, 7.00, -104.75, -65.25, -70.56, 0.08, 0.00, 0.06
2025-11-16 01:03:03.583,32.1531, -29.7172, 350.9480, 4.73, 4.35, 6.95, -104.75, -65.25, -70.56, 0.07, 0.02, 0.07
2025-11-16 01:03:03.603,32.1683, -29.7212, 350.9643, 4.77, 4.31, 6.94, -104.75, -65.25, -70.56, -0.01, 0.01, 0.03
2025-11-16 01:03:03.621,32.1838, -29.7278, 350.9920, 4.77, 4.32, 6.95, -104.38, -65.56, -71.25, -0.06, 0.00, -0.04
2025-11-16 01:03:03.641,32.1894, -29.7357, 351.0202, 4.70, 4.39, 6.97, -104.38, -65.56, -71.25, -0.07, -0.01, -0.07
2025-11-16 01:03:03.659,32.1810, -29.7370, 351.0247, 4.68, 4.41, 7.00, -104.38, -65.56, -71.25, -0.06, -0.02, -0.07
2025-11-16 01:03:03.679,32.1629, -29.7304, 351.0075, 4.66, 4.42, 6.97, -104.75, -65.56, -71.75, 0.05, -0.00, 0.01
2025-11-16 01:03:03.699,32.1563, -29.7225, 350.9752, 4.69, 4.40, 6.98, -104.75, -65.56, -71.75, 0.07, 0.00, 0.05
2025-11-16 01:03:03.717,32.1640, -29.7199, 350.9542, 4.71, 4.37, 6.97, -104.75, -64.88, -70.88, 0.08, 0.01, 0.06
2025-11-16 01:03:03.736,32.1857, -29.7225, 350.9568, 4.72, 4.33, 6.93, -104.75, -64.88, -70.88, 0.02, 0.01, 0.04
2025-11-16 01:03:03.754,32.2005, -29.7304, 350.9771, 4.75, 4.35, 7.02, -104.75, -64.88, -70.88, -0.07, 0.00, -0.01
2025-11-16 01:03:03.772,32.2069, -29.7397, 351.0019, 4.72, 4.38, 6.99, -104.75, -67.88, -70.06, -0.10, 0.00, -0.05
2025-11-16 01:03:03.792,32.1866, -29.7397, 351.0125, 4.68, 4.40, 6.99, -104.75, -67.88, -70.06, -0.05, -0.01, -0.05
2025-11-16 01:03:03.810,32.1572, -29.7304, 350.9990, 4.68, 4.42, 7.00, -104.75, -67.88, -70.06, 0.04, -0.01, -0.01
2025-11-16 01:03:03.831,32.1344, -29.7225, 350.9709, 4.67, 4.41, 6.98, -103.56, -64.88, -71.25, 0.07, -0.01, 0.02
2025-11-16 01:03:03.851,32.1413, -29.7212, 350.9473, 4.69, 4.41, 6.97, -103.56, -64.88, -71.25, 0.09, 0.01, 0.05
2025-11-16 01:03:03.869,32.1662, -29.7238, 350.9393, 4.72, 4.38, 6.95, -104.75, -64.88, -72.06, 0.07, 0.01, 0.05
2025-11-16 01:03:03.891,32.2027, -29.7357, 350.9473, 4.74, 4.33, 6.94, -104.75, -64.88, -72.06, -0.07, 0.00, -0.01
2025-11-16 01:03:03.909,32.2217, -29.7489, 350.9652, 4.72, 4.32, 7.00, -104.75, -64.88, -72.06, -0.09, 0.01, -0.02
2025-11-16 01:03:03.929,32.2129, -29.7542, 350.9737, 4.69, 4.36, 7.01, -104.75, -65.25, -71.25, -0.09, -0.00, -0.05
2025-11-16 01:03:03.951,32.1739, -29.7489, 350.9695, 4.68, 4.39, 7.03, -104.75, -65.25, -71.25, 0.00, -0.00, -0.02
2025-11-16 01:03:03.969,32.1274, -29.7397, 350.9535, 4.69, 4.40, 7.00, -105.50, -65.56, -71.25, 0.05, -0.01, 0.01
2025-11-16 01:03:03.990,32.1051, -29.7344, 350.9344, 4.70, 4.42, 6.93, -105.50, -65.56, -71.25, 0.12, -0.00, 0.04
2025-11-16 01:03:04.007,32.1234, -29.7357, 350.9237, 4.72, 4.39, 6.94, -105.50, -65.56, -71.25, 0.12, 0.01, 0.03
2025-11-16 01:03:04.028,32.1675, -29.7436, 350.9280, 4.71, 4.39, 6.92, -104.75, -65.56, -72.06, 0.03, -0.00, 0.01
2025-11-16 01:03:04.047,32.2178, -29.7555, 350.9391, 4.71, 4.35, 6.95, -104.75, -65.56, -72.06, -0.06, 0.01, -0.01
2025-11-16 01:03:04.065,32.2414, -29.7661, 350.9490, 4.71, 4.37, 6.96, -105.50, -66.75, -71.25, -0.11, 0.01, -0.03
2025-11-16 01:03:04.086,32.2323, -29.7648, 350.9544, 4.67, 4.37, 7.00, -105.50, -66.75, -71.25, -0.10, 0.01, -0.03
2025-11-16 01:03:04.105,32.1822, -29.7555, 350.9448, 4.71, 4.36, 7.03, -105.50, -66.75, -71.25, -0.03, 0.00, -0.01
2025-11-16 01:03:04.125,32.1227, -29.7450, 350.9308, 4.71, 4.39, 6.99, -105.50, -65.25, -70.88, 0.05, -0.02, 0.00
2025-11-16 01:03:04.145,32.0855, -29.7357, 350.9169, 4.71, 4.36, 6.97, -105.50, -65.25, -70.88, 0.10, -0.02, 0.02
2025-11-16 01:03:04.164,32.0936, -29.7357, 350.9074, 4.71, 4.39, 6.95, -105.06, -66.00, -71.38, 0.10, 0.00, 0.02
2025-11-16 01:03:04.184,32.1289, -29.7397, 350.9056, 4.71, 4.40, 6.92, -105.06, -66.00, -71.38, 0.02, -0.00, 0.02
2025-11-16 01:03:04.204,32.1814, -29.7516, 350.9161, 4.73, 4.37, 6.96, -105.06, -66.00, -71.38, -0.05, 0.01, 0.01
2025-11-16 01:03:04.221,32.2221, -29.7608, 350.9260, 4.72, 4.36, 6.98, -104.75, -66.00, -70.88, -0.10, 0.01, -0.02
2025-11-16 01:03:04.241,32.2225, -29.7634, 350.9350, 4.70, 4.35, 6.99, -104.75, -66.00, -70.88, -0.09, 0.01, -0.03
2025-11-16 01:03:04.260,32.1873, -29.7582, 350.9343, 4.71, 4.37, 7.04, -104.75, -66.00, -70.88, -0.06, 0.00, -0.03
2025-11-16 01:03:04.280,32.1385, -29.7516, 350.9214, 4.66, 4.41, 6.98, -105.50, -66.00, -70.88, 0.04, -0.01, -0.00
2025-11-16 01:03:04.301,32.1629, -29.9359, 350.8366, 4.68, 4.39, 7.00, -105.50, -66.00, -70.88, 0.08, -0.01, 0.02
2025-11-16 01:03:04.319,32.1559, -29.9333, 350.8248, 4.71, 4.38, 6.95, -104.38, -65.25, -72.06, 0.09, 0.00, 0.03
2025-11-16 01:03:04.339,32.1845, -29.9386, 350.8228, 4.70, 4.34, 6.92, -104.38, -65.25, -72.06, 0.05, 0.01, 0.03
2025-11-16 01:03:04.356,32.2231, -29.9478, 350.8309, 4.73, 4.38, 6.98, -104.38, -65.25, -72.06, -0.03, 0.01, 0.01
2025-11-16 01:03:04.376,32.2526, -29.9584, 350.8460, 4.71, 4.35, 6.97, -104.75, -67.88, -71.38, -0.09, 0.00, -0.03
2025-11-16 01:03:04.400,32.1940, -29.7700, 350.9202, 4.70, 4.37, 7.00, -104.75, -67.88, -71.38, -0.06, -0.01, -0.04
2025-11-16 01:03:04.421,32.1662, -29.7634, 350.9109, 4.70, 4.38, 7.03, -104.75, -65.25, -70.88, 0.03, -0.00, -0.00
2025-11-16 01:03:04.441,32.1346, -29.7542, 350.8956, 4.68, 4.39, 6.97, -104.75, -65.25, -70.88, 0.07, -0.01, 0.03
2025-11-16 01:03:04.460,32.1203, -29.7489, 350.8819, 4.70, 4.38, 6.98, -104.75, -65.25, -70.88, 0.07, 0.00, 0.03
2025-11-16 01:03:04.481,32.1241, -29.7450, 350.8747, 4.72, 4.36, 6.98, -104.75, -65.56, -72.06, 0.02, 0.00, 0.01
2025-11-16 01:03:04.502,32.1400, -29.7450, 350.8796, 4.73, 4.35, 6.96, -104.75, -65.56, -72.06, -0.04, 0.00, -0.01
2025-11-16 01:03:04.520,32.1595, -29.7529, 350.8935, 4.70, 4.36, 6.98, -105.50, -66.00, -72.06, -0.07, 0.00, -0.03
2025-11-16 01:03:04.539,32.1590, -29.7568, 350.8975, 4.70, 4.39, 6.99, -105.50, -66.00, -72.06, -0.06, 0.00, -0.03
2025-11-16 01:03:04.558,32.1374, -29.7516, 350.8925, 4.69, 4.38, 7.01, -105.50, -66.00, -72.06, -0.03, 0.00, -0.02
2025-11-16 01:03:04.579,32.1098, -29.7463, 350.8822, 4.71, 4.38, 6.99, -105.50, -65.25, -71.38, 0.03, -0.01, 0.01
2025-11-16 01:03:04.599,32.0950, -29.7450, 350.8725, 4.71, 4.39, 6.99, -105.50, -65.25, -71.38, 0.06, -0.01, 0.02
2025-11-16 01:03:04.617,32.1028, -29.7450, 350.8704, 4.72, 4.40, 6.94, -105.50, -66.38, -70.56, 0.07, -0.00, 0.02
2025-11-16 01:03:04.636,32.1267, -29.7476, 350.8748, 4.67, 4.36, 6.94, -105.50, -66.38, -70.56, -0.01, 0.00, 0.00
2025-11-16 01:03:04.655,32.1515, -29.7542, 350.8857, 4.73, 4.38, 7.01, -105.50, -66.38, -70.56, -0.07, 0.00, -0.01
2025-11-16 01:03:04.673,32.1571, -29.7595, 350.8949, 4.74, 4.34, 7.01, -105.50, -65.25, -71.38, -0.05, 0.01, -0.01
2025-11-16 01:03:04.693,32.1437, -29.7595, 350.8984, 4.71, 4.35, 7.00, -105.50, -65.25, -71.38, -0.02, -0.01, -0.01
2025-11-16 01:03:04.711,32.1173, -29.7582, 350.8963, 4.65, 4.36, 6.98, -105.50, -65.25, -71.38, 0.05, -0.01, -0.00
2025-11-16 01:03:04.732,32.0958, -29.7582, 350.8928, 4.68, 4.35, 6.99, -104.75, -66.00, -71.75, -0.00, -0.00, -0.03
2025-11-16 01:03:04.752,32.0794, -29.7555, 350.8814, 4.64, 4.41, 6.98, -104.75, -66.00, -71.75, -0.01, -0.00, -0.01
2025-11-16 01:03:04.770,32.0824, -29.7516, 350.8692, 4.70, 4.41, 6.97, -105.06, -64.88, -70.88, 0.06, 0.01, 0.03
2025-11-16 01:03:04.791,32.1030, -29.7542, 350.8677, 4.69, 4.35, 6.94, -105.06, -64.88, -70.88, 0.03, 0.01, 0.05
2025-11-16 01:03:04.809,32.1229, -29.7595, 350.8776, 4.74, 4.32, 6.96, -105.06, -64.88, -70.88, 0.01, 0.02, 0.05
2025-11-16 01:03:04.829,32.1225, -29.7661, 350.9005, 4.78, 4.31, 7.01, -104.75, -66.38, -70.56, -0.04, 0.01, 0.02
2025-11-16 01:03:04.850,32.1170, -29.7687, 350.9208, 4.74, 4.37, 6.99, -104.75, -66.38, -70.56, -0.06, -0.01, -0.06
2025-11-16 01:03:04.868,32.1023, -29.7674, 350.9276, 4.65, 4.42, 7.02, -104.75, -66.00, -72.06, -0.03, -0.02, -0.07
2025-11-16 01:03:04.888,32.0920, -29.7595, 350.9083, 4.63, 4.45, 7.01, -104.75, -66.00, -72.06, 0.02, -0.02, -0.06
2025-11-16 01:03:04.906,32.0908, -29.7476, 350.8730, 4.64, 4.43, 6.98, -104.75, -66.00, -72.06, 0.03, 0.00, 0.01
2025-11-16 01:03:04.925,32.1011, -29.7397, 350.8333, 4.72, 4.36, 7.00, -104.38, -66.00, -71.00, 0.02, 0.02, 0.08
2025-11-16 01:03:04.946,32.1108, -29.7397, 350.8255, 4.78, 4.30, 6.98, -104.38, -66.00, -71.00, 0.03, 0.03, 0.09
2025-11-16 01:03:04.964,32.1199, -29.7502, 350.8520, 4.77, 4.30, 6.99, -105.06, -66.00, -70.19, -0.00, 0.02, 0.03
