timestamp,range_mm_raw
2026-05-24T16:00:23.067,50.0
2026-05-24T16:00:23.170,50.0
2026-05-24T16:00:23.274,50.0
2026-05-24T16:00:23.377,40.0
2026-05-24T16:00:23.481,40.0
2026-05-24T16:00:23.584,40.0
2026-05-24T16:00:23.688,50.0
2026-05-24T16:00:23.792,60.0
2026-05-24T16:00:23.895,50.0
2026-05-24T16:00:23.998,50.0
2026-05-24T16:00:24.103,50.0
2026-05-24T16:00:24.206,50.0
2026-05-24T16:00:24.310,60.0
2026-05-24T16:00:24.413,50.0
2026-05-24T16:00:24.517,50.0
2026-05-24T16:00:24.638,50.0
2026-05-24T16:00:24.741,50.0
2026-05-24T16:00:24.845,50.0
2026-05-24T16:00:24.948,50.0
2026-05-24T16:00:25.052,50.0
2026-05-24T16:00:25.155,50.0
2026-05-24T16:00:25.259,50.0
2026-05-24T16:00:25.362,50.0
2026-05-24T16:00:25.466,50.0
2026-05-24T16:00:25.570,50.0
2026-05-24T16:00:25.674,50.0
2026-05-24T16:00:25.778,50.0
2026-05-24T16:00:25.881,50.0
2026-05-24T16:00:25.985,50.0
2026-05-24T16:00:26.088,50.0
2026-05-24T16:00:26.208,50.0
2026-05-24T16:00:26.311,50.0
2026-05-24T16:00:26.415,50.0
2026-05-24T16:00:26.518,50.0
2026-05-24T16:00:26.622,40.0
2026-05-24T16:00:26.725,50.0
2026-05-24T16:00:26.829,50.0
2026-05-24T16:00:26.932,50.0
2026-05-24T16:00:27.036,50.0
2026-05-24T16:00:27.139,50.0
2026-05-24T16:00:27.243,50.0
2026-05-24T16:00:27.346,50.0
2026-05-24T16:00:27.450,50.0
2026-05-24T16:00:27.553,50.0
2026-05-24T16:00:27.657,50.0
2026-05-24T16:00:27.778,40.0
2026-05-24T16:00:27.882,50.0
2026-05-24T16:00:27.986,50.0
2026-05-24T16:00:28.090,60.0
2026-05-24T16:00:28.193,50.0
2026-05-24T16:00:28.297,60.0
2026-05-24T16:00:28.400,50.0
2026-05-24T16:00:28.504,40.0
2026-05-24T16:00:28.607,40.0
2026-05-24T16:00:28.712,40.0
2026-05-24T16:00:28.815,40.0
2026-05-24T16:00:28.919,40.0
2026-05-24T16:00:29.022,40.0
2026-05-24T16:00:29.126,50.0
2026-05-24T16:00:29.229,50.0
2026-05-24T16:00:29.348,50.0
2026-05-24T16:00:29.452,50.0
2026-05-24T16:00:29.556,60.0
2026-05-24T16:00:29.660,50.0
2026-05-24T16:00:29.763,50.0
2026-05-24T16:00:29.867,50.0
2026-05-24T16:00:29.970,60.0
2026-05-24T16:00:30.074,50.0
2026-05-24T16:00:30.177,60.0
2026-05-24T16:00:30.281,50.0
2026-05-24T16:00:30.385,60.0
2026-05-24T16:00:30.488,60.0
2026-05-24T16:00:30.592,60.0
2026-05-24T16:00:30.695,60.0
2026-05-24T16:00:30.799,60.0
2026-05-24T16:00:30.918,60.0
2026-05-24T16:00:31.022,60.0
2026-05-24T16:00:31.126,60.0
2026-05-24T16:00:31.229,60.0
2026-05-24T16:00:31.333,60.0
2026-05-24T16:00:31.436,50.0
2026-05-24T16:00:31.540,60.0
2026-05-24T16:00:31.643,60.0
2026-05-24T16:00:31.747,50.0
2026-05-24T16:00:31.851,60.0
2026-05-24T16:00:31.954,60.0
2026-05-24T16:00:32.058,50.0
2026-05-24T16:00:32.161,60.0
2026-05-24T16:00:32.265,60.0
2026-05-24T16:00:32.368,60.0
2026-05-24T16:00:32.489,60.0
2026-05-24T16:00:32.593,60.0
2026-05-24T16:00:32.697,60.0
2026-05-24T16:00:32.800,60.0
2026-05-24T16:00:32.904,60.0
2026-05-24T16:00:33.008,60.0
2026-05-24T16:00:33.111,60.0
2026-05-24T16:00:33.215,60.0
2026-05-24T16:00:33.319,60.0
2026-05-24T16:00:33.422,60.0
2026-05-24T16:00:33.526,50.0
2026-05-24T16:00:33.629,60.0
2026-05-24T16:00:33.733,60.0
2026-05-24T16:00:33.836,50.0
2026-05-24T16:00:33.940,50.0
2026-05-24T16:00:34.060,40.0
2026-05-24T16:00:34.163,40.0
2026-05-24T16:00:34.267,40.0
2026-05-24T16:00:34.370,20.0
2026-05-24T16:00:34.474,30.0
2026-05-24T16:00:34.577,20.0
2026-05-24T16:00:34.681,30.0
2026-05-24T16:00:34.784,30.0
2026-05-24T16:00:34.888,30.0
2026-05-24T16:00:34.991,20.0
2026-05-24T16:00:35.095,60.0
2026-05-24T16:00:35.198,50.0
2026-05-24T16:00:35.302,60.0
2026-05-24T16:00:35.407,60.0
2026-05-24T16:00:35.511,70.0
2026-05-24T16:00:35.629,60.0
2026-05-24T16:00:35.733,50.0
2026-05-24T16:00:35.836,50.0
2026-05-24T16:00:35.940,60.0
2026-05-24T16:00:36.043,50.0
2026-05-24T16:00:36.147,60.0
2026-05-24T16:00:36.251,60.0
2026-05-24T16:00:36.355,50.0
2026-05-24T16:00:36.458,50.0
2026-05-24T16:00:36.562,50.0
2026-05-24T16:00:36.665,50.0
2026-05-24T16:00:36.769,50.0
2026-05-24T16:00:36.872,50.0
2026-05-24T16:00:36.976,50.0
2026-05-24T16:00:37.080,50.0
2026-05-24T16:00:37.200,50.0
2026-05-24T16:00:37.304,50.0
2026-05-24T16:00:37.408,50.0
2026-05-24T16:00:37.511,50.0
2026-05-24T16:00:37.615,50.0
2026-05-24T16:00:37.719,40.0
2026-05-24T16:00:37.822,50.0
2026-05-24T16:00:37.926,50.0
2026-05-24T16:00:38.029,50.0
2026-05-24T16:00:38.133,40.0
2026-05-24T16:00:38.236,50.0
2026-05-24T16:00:38.340,50.0
2026-05-24T16:00:38.443,40.0
2026-05-24T16:00:38.547,40.0
2026-05-24T16:00:38.650,50.0
2026-05-24T16:00:38.771,50.0
2026-05-24T16:00:38.874,50.0
2026-05-24T16:40:37.356,50.0
2026-05-24T16:40:37.460,40.0
2026-05-24T16:40:37.564,50.0
2026-05-24T16:40:37.668,50.0
2026-05-24T16:40:37.771,50.0
2026-05-24T16:40:37.875,50.0
2026-05-24T16:40:37.979,50.0
2026-05-24T16:40:38.083,50.0
2026-05-24T16:40:38.187,50.0
2026-05-24T16:40:38.290,50.0
2026-05-24T16:40:38.395,40.0
2026-05-24T16:40:38.499,50.0
2026-05-24T16:40:38.602,50.0
2026-05-24T16:40:38.720,40.0
2026-05-24T16:40:38.824,50.0
2026-05-24T16:40:38.928,40.0
2026-05-24T16:40:39.031,50.0
2026-05-24T16:40:39.135,40.0
2026-05-24T16:40:39.239,50.0
2026-05-24T16:40:39.344,40.0
2026-05-24T16:40:39.448,40.0
2026-05-24T16:40:39.552,50.0
2026-05-24T16:40:39.655,40.0
2026-05-24T16:40:39.759,50.0
2026-05-24T16:40:39.863,50.0
2026-05-24T16:40:39.966,50.0
2026-05-24T16:40:40.070,50.0
2026-05-24T16:40:40.173,50.0
2026-05-24T16:40:40.294,50.0
2026-05-24T16:40:40.398,50.0
2026-05-24T16:40:40.501,50.0
2026-05-24T16:40:40.605,50.0
2026-05-24T16:40:40.709,50.0
2026-05-24T16:40:40.812,50.0
2026-05-24T16:40:40.916,50.0
2026-05-24T16:40:41.020,50.0
2026-05-24T16:40:41.124,50.0
2026-05-24T16:40:41.228,40.0
2026-05-24T16:40:41.332,40.0
2026-05-24T16:40:41.435,50.0
2026-05-24T16:40:41.539,40.0
2026-05-24T16:40:41.643,40.0
2026-05-24T16:40:41.746,50.0
2026-05-24T16:40:41.868,40.0
2026-05-24T16:40:41.972,50.0
2026-05-24T16:40:42.076,40.0
2026-05-24T16:40:42.180,50.0
2026-05-24T16:40:42.284,40.0
2026-05-24T16:40:42.387,50.0
2026-05-24T16:40:42.491,50.0
2026-05-24T16:40:42.595,50.0
2026-05-24T16:40:42.699,50.0
2026-05-24T16:40:42.806,40.0
2026-05-24T16:40:42.910,40.0
2026-05-24T16:40:43.015,40.0
2026-05-24T16:40:43.118,40.0
2026-05-24T16:40:43.222,50.0
2026-05-24T16:40:43.326,50.0
2026-05-24T16:40:43.441,40.0
2026-05-24T16:40:43.544,40.0
2026-05-24T16:40:43.648,50.0
2026-05-24T16:40:43.752,50.0
2026-05-24T16:40:43.855,50.0
2026-05-24T16:40:43.959,50.0
2026-05-24T16:40:44.063,50.0
2026-05-24T16:40:44.167,50.0
2026-05-24T16:40:44.271,50.0
2026-05-24T16:40:44.374,50.0
2026-05-24T16:40:44.478,50.0
2026-05-24T16:40:44.582,50.0
2026-05-24T16:40:44.686,50.0
2026-05-24T16:40:44.790,50.0
2026-05-24T16:40:44.894,50.0
2026-05-24T16:40:45.013,50.0
2026-05-24T16:40:45.117,50.0
2026-05-24T16:40:45.221,50.0
2026-05-24T16:40:45.325,50.0
2026-05-24T16:40:45.428,50.0
2026-05-24T16:40:45.532,50.0
2026-05-24T16:40:45.636,50.0
2026-05-24T16:40:45.740,50.0
