timestamp,voltage_v,current_a,power_w
2026-05-24T16:00:16.950,0.0,0.3887176513671875,0.0
2026-05-24T16:00:17.952,7.5150390625000005,0.3372001647949219,2.5335693359375
2026-05-24T16:00:18.954,7.53125,0.2988433837890625,2.25042724609375
2026-05-24T16:00:19.956,7.546875,0.2570152282714844,1.9395751953125
2026-05-24T16:00:20.958,7.5531250000000005,0.24749755859375,1.86920166015625
2026-05-24T16:00:21.960,7.544140625000001,0.27484893798828125,2.0731201171875
2026-05-24T16:00:22.962,7.556835937500001,0.23471832275390625,1.7734985351562502
2026-05-24T16:00:23.964,7.561328125,0.2285003662109375,1.72760009765625
2026-05-24T16:00:24.966,7.5515625,0.2486419677734375,1.87738037109375
2026-05-24T16:00:25.967,7.557421875,0.24654388427734375,1.863037109375
2026-05-24T16:00:26.969,7.5537109375,0.23782730102539062,1.79766845703125
2026-05-24T16:00:27.972,7.560742187500001,0.23992538452148438,1.8137207031250002
2026-05-24T16:00:28.974,7.5589843750000005,0.24484634399414062,1.85076904296875
2026-05-24T16:00:29.975,7.564648437500001,0.22623062133789062,1.71136474609375
2026-05-24T16:00:30.977,7.556640625,0.23557662963867188,1.7798461914062502
2026-05-24T16:00:31.979,7.5498046875,0.2534675598144531,1.9135742187500002
2026-05-24T16:00:32.981,7.5576171875,0.2309417724609375,1.7453613281250002
2026-05-24T16:00:33.983,7.5376953125,0.27263641357421875,2.05474853515625
2026-05-24T16:00:34.985,7.55546875,0.24036407470703125,1.8160400390625
2026-05-24T16:00:35.987,7.556640625,0.233001708984375,1.760498046875
2026-05-24T16:00:36.990,7.55078125,0.24675369262695312,1.8628540039062502
2026-05-24T16:00:37.992,7.5427734375,0.26336669921875,1.986328125
2026-05-24T16:40:37.373,7.5181640625,0.32611846923828125,2.45166015625
2026-05-24T16:40:38.375,7.5130859375000005,0.3394317626953125,2.5499267578125
2026-05-24T16:40:39.377,7.5082031250000005,0.3363990783691406,2.5255126953125
2026-05-24T16:40:40.380,7.541015625,0.2633476257324219,1.98565673828125
2026-05-24T16:40:41.382,7.5076171875,0.34511566162109375,2.59051513671875
2026-05-24T16:40:42.384,7.524609375000001,0.3260993957519531,2.45367431640625
2026-05-24T16:40:43.386,7.529296875,0.30582427978515625,2.3026123046875
2026-05-24T16:40:44.388,7.52109375,0.3305625915527344,2.48602294921875
2026-05-24T16:40:45.390,7.5355468750000005,0.2992439270019531,2.25469970703125
2026-05-24T16:40:46.392,7.5259765625,0.3110504150390625,2.340576171875
2026-05-24T16:40:47.394,7.533203125,0.301513671875,2.27117919921875
2026-05-24T16:40:48.396,7.525585937500001,0.31833648681640625,2.39556884765625
2026-05-24T16:40:49.398,7.53515625,0.2889060974121094,2.17694091796875
2026-05-24T16:40:50.400,7.5283203125,0.3090476989746094,2.3265380859375
2026-05-24T16:40:51.402,7.5349609375,0.29186248779296875,2.19903564453125
2026-05-24T16:40:52.404,7.530468750000001,0.30429840087890625,2.2913818359375
2026-05-24T16:40:53.406,7.526171875,0.3106117248535156,2.33734130859375
2026-05-24T16:40:54.408,7.53515625,0.29178619384765625,2.19854736328125
2026-05-24T16:40:55.410,7.505078125000001,0.3681373596191406,2.7618408203125
2026-05-24T16:40:56.413,7.5091796875000005,0.35160064697265625,2.63983154296875
2026-05-24T16:40:57.415,7.5023437500000005,0.3717041015625,2.7877197265625004
2026-05-24T16:40:58.417,7.5251953125,0.31536102294921875,2.37286376953125
2026-05-24T16:40:59.420,7.511914062500001,0.3402900695800781,2.55511474609375
2026-05-24T16:41:00.422,7.5199218750000005,0.3179740905761719,2.39056396484375
2026-05-24T16:41:01.424,7.509765625,0.3467369079589844,2.6024169921875
2026-05-24T16:41:02.426,7.511914062500001,0.3433036804199219,2.5783691406250004
2026-05-24T16:41:03.428,7.512890625000001,0.3476715087890625,2.61138916015625
2026-05-24T16:41:04.430,7.5095703125,0.337677001953125,2.5350341796875004
2026-05-24T16:41:05.432,7.50859375,0.3513908386230469,2.6378173828125
2026-05-24T16:41:06.434,7.5087890625,0.3446769714355469,2.5875244140625004
2026-05-24T16:41:07.436,7.512890625000001,0.337371826171875,2.5344238281250004
2026-05-24T16:41:08.438,7.522265625,0.31646728515625,2.3800048828125
2026-05-24T16:41:09.442,7.5185546875,0.31597137451171875,2.3748779296875
2026-05-24T16:41:10.444,7.5240234375,0.3026580810546875,2.27679443359375
2026-05-24T16:41:11.446,7.526953125,0.29384613037109375,2.21148681640625
2026-05-24T16:41:12.448,7.5134765625,0.3312110900878906,2.48809814453125
2026-05-24T16:41:13.451,7.5134765625,0.3195953369140625,2.4010009765625
2026-05-24T16:41:14.453,7.5142578125,0.331268310546875,2.48876953125
2026-05-24T16:41:15.456,7.5189453125000005,0.337982177734375,2.538330078125
2026-05-24T16:41:16.458,7.4921875,0.3781700134277344,2.83294677734375
2026-05-24T16:41:17.460,7.4990234375,0.3595733642578125,2.69537353515625
2026-05-24T16:41:18.463,7.5082031250000005,0.3347969055175781,2.5133056640625
2026-05-24T16:41:19.466,7.5394531250000005,0.26641845703125,2.0084228515625
2026-05-24T16:41:20.468,7.5369140625,0.27606964111328125,2.08013916015625
2026-05-24T16:41:21.470,7.5328125,0.2835655212402344,2.13543701171875
2026-05-24T16:41:22.472,7.534375000000001,0.27988433837890625,2.1083984375
2026-05-24T16:41:23.475,7.53515625,0.2762413024902344,2.080810546875
2026-05-24T16:41:24.476,7.528515625000001,0.2805900573730469,2.1116943359375
2026-05-24T16:41:25.478,7.541796875,0.26302337646484375,1.9834594726562502
2026-05-24T16:41:26.480,7.5388671875,0.26195526123046875,1.9745483398437502
2026-05-24T16:41:27.496,7.533984375,0.282135009765625,2.125
2026-05-24T16:41:28.497,7.553906250000001,0.22741317749023438,1.71771240234375
2026-05-24T16:41:29.500,7.54453125,0.24715423583984375,1.86431884765625
2026-05-24T16:41:30.501,7.5455078125,0.2559661865234375,1.9309082031250002
2026-05-24T16:41:31.503,7.5515625,0.2294921875,1.7329101562500002
2026-05-24T16:41:32.506,7.5513671875,0.23288726806640625,1.75830078125
2026-05-24T16:41:33.508,7.5515625,0.23122787475585938,1.745849609375
2026-05-24T16:41:34.510,7.547070312500001,0.2405548095703125,1.81512451171875
2026-05-24T16:41:35.512,7.55078125,0.2417755126953125,1.8253784179687502
2026-05-24T16:41:36.514,7.542187500000001,0.2629661560058594,1.98297119140625
2026-05-24T16:41:37.516,7.5416015625,0.25829315185546875,1.9476928710937502
2026-05-24T16:41:38.518,7.534765625,0.2845001220703125,1.8585815429687502
2026-05-24T16:41:39.520,7.540625,0.2639961242675781,1.99005126953125
2026-05-24T16:41:40.522,7.541015625,0.2648735046386719,1.9969482421875
2026-05-24T16:41:41.524,7.5472656250000005,0.24242401123046875,1.828857421875
2026-05-24T16:41:42.526,7.55078125,0.250396728515625,1.8902587890625
2026-05-24T16:41:43.528,7.544140625000001,0.2539825439453125,1.91552734375
2026-05-24T16:41:44.531,7.550390625,0.23923873901367188,1.8057861328125002
2026-05-24T16:41:45.552,7.5396484375,0.2618980407714844,1.97412109375
2026-05-24T16:41:46.553,7.5492187500000005,0.23920059204101562,1.8796386718750002
2026-05-24T16:41:47.556,7.5513671875,0.24030685424804688,1.8143920898437502
2026-05-24T16:41:48.557,7.526171875,0.2953147888183594,2.22186279296875
2026-05-24T16:41:49.559,7.54296875,0.26371002197265625,1.98883056640625
2026-05-24T16:41:50.561,7.5466796875,0.25177001953125,1.9000244140625
2026-05-24T16:41:51.563,7.5416015625,0.2574920654296875,1.9415283203125
2026-05-24T16:41:52.565,7.5414062500000005,0.2615928649902344,1.9724121093750002
2026-05-24T16:41:53.567,7.5400390625,0.2578544616699219,1.943603515625
2026-05-24T16:41:54.569,7.54765625,0.23672103881835938,1.78619384765625
2026-05-24T16:41:55.571,7.53984375,0.2700614929199219,2.035888671875
2026-05-24T16:41:56.573,7.5296875000000005,0.292205810546875,2.19976806640625
2026-05-24T16:41:57.574,7.54453125,0.2484130859375,1.8740234375
2026-05-24T16:41:58.576,7.5498046875,0.24303436279296875,1.8344726562500002
2026-05-24T16:41:59.578,7.548046875000001,0.23822784423828125,1.7978515625000002
2026-05-24T16:42:00.582,7.5484375,0.24885177612304688,1.87835693359375
2026-05-24T16:42:01.584,7.5515625,0.24217605590820312,1.8284301757812502
2026-05-24T16:42:02.586,7.542187500000001,0.2581596374511719,1.9462890625
2026-05-24T16:42:03.588,7.5355468750000005,0.27545928955078125,2.07489013671875
2026-05-24T16:42:04.589,7.5365234375000005,0.2712440490722656,2.04400634765625
2026-05-24T16:42:05.591,7.5396484375,0.2623748779296875,1.97772216796875
2026-05-24T16:42:06.593,7.5472656250000005,0.2437591552734375,1.83929443359375
2026-05-24T16:42:07.595,7.5462890625000005,0.2577781677246094,1.9451904296875
2026-05-24T16:42:08.597,7.554296875,0.23174285888671875,1.7505493164062502
2026-05-24T16:42:09.599,7.53671875,0.2647590637207031,1.9946899414062502
2026-05-24T16:42:10.601,7.553515625,0.2265167236328125,1.71099853515625
2026-05-24T16:42:11.603,7.5466796875,0.2517890930175781,1.9000244140625
2026-05-24T16:42:12.605,7.5484375,0.2423095703125,1.82861328125
2026-05-24T16:42:13.607,7.5482421875000005,0.2404022216796875,1.81451416015625
2026-05-24T16:42:14.613,7.5416015625,0.2557945251464844,1.92889404296875
2026-05-24T16:42:15.614,7.5455078125,0.24610519409179688,1.8564453125000002
2026-05-24T16:42:16.616,7.546875,0.24749755859375,1.8674926757812502
2026-05-24T16:42:17.618,7.5369140625,0.26103973388671875,1.9674072265625
2026-05-24T16:42:18.620,7.53671875,0.270233154296875,2.03656005859375
2026-05-24T16:42:19.622,7.526171875,0.30704498291015625,2.310546875
2026-05-24T16:42:20.624,7.5462890625000005,0.24980545043945312,1.8848876953125002
2026-05-24T16:42:21.626,7.544921875,0.24932861328125,1.881103515625
2026-05-24T16:42:22.629,7.5478515625,0.2504920959472656,1.8905029296875
2026-05-24T16:42:23.631,7.536328125000001,0.2628326416015625,1.98052978515625
2026-05-24T16:42:24.634,7.5462890625000005,0.247344970703125,1.8665161132812502
2026-05-24T16:42:25.636,7.5287109375000005,0.2868461608886719,2.15936279296875
2026-05-24T16:42:26.638,7.542578125,0.24988174438476562,1.8845825195312502
2026-05-24T16:42:27.640,7.5537109375,0.22607803344726562,1.70770263671875
2026-05-24T16:42:28.645,7.543164062500001,0.2601814270019531,1.9622802734375
2026-05-24T16:42:29.647,7.5125,0.31879425048828125,2.39434814453125
