timestamp,sender_app,sender_name,receiver_app,receiver_name,msg_id,data
2026-05-24T16:00:17.587,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:17.636,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:17.687,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:17.737,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:17.787,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:17.838,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:17.888,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:17.938,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:17.989,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.039,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.089,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.140,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.190,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.240,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.291,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.341,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.391,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.442,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.492,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.542,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.543,14,IMU,12,Comm,1401201,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2026-05-24T16:00:18.593,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.643,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.694,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.744,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.794,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.845,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.895,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.945,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:18.996,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:19.046,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:19.097,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:19.147,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:19.197,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:19.248,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:19.298,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:19.348,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:19.398,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:19.449,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:19.499,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
2026-05-24T16:00:19.549,14,IMU,19,Motor,1401901,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0,0,0,345.5736"
