host_time,team_id,time,packet_count,mode,state,altitude_m,temperature_c,pressure_hpa,voltage_v,current_a,power_w,gyro_roll,gyro_pitch,gyro_yaw,acc_roll,acc_pitch,acc_yaw,mag_roll,mag_pitch,mag_yaw,gps_time,gps_alt,gps_lat,gps_lon,gps_sats,distance_cm,cmd_echo,filtered_roll,filtered_pitch,filtered_yaw,start_lat,start_lon,target_lat,target_lon,carrot_lat,carrot_lon,current_heading_deg,desired_heading_deg,left_pulse_us,right_pulse_us,guidance_state,raw
2026-05-06T03:59:46.747,1070,03:59:46,184,F,0,25.60,33.44,1010.16,7.360,0.770,5.667,0.000,0.112,-0.065,-8.043,-5.387,0.562,54.674,8.539,-6.448,000000,-17.00,37.560000,126.930000,0,1830.0,,276.031,56.006,348.248,,,,,,,348.25,,1266,1833,IDLE,"$1070,03:59:46,184,F,0,25.60,33.44,1010.16,7.360,0.770,5.667,0.000,0.112,-0.065,-8.043,-5.387,0.562,54.674,8.539,-6.448,000000,-17.00,37.560000,126.930000,0,1830.0,,276.031,56.006,348.248,,,,,,,348.25,,1266,1833,IDLE"
2026-05-06T03:59:47.758,1070,03:59:47,185,F,0,25.87,33.43,1010.18,7.370,0.790,5.822,-0.112,-0.112,-0.094,-8.043,-5.387,0.562,54.406,8.969,-6.152,000000,-17.00,37.560000,126.930000,0,1830.0,,276.036,56.001,348.241,,,,,,,348.20,,1266,1833,IDLE,"$1070,03:59:47,185,F,0,25.87,33.43,1010.18,7.370,0.790,5.822,-0.112,-0.112,-0.094,-8.043,-5.387,0.562,54.406,8.969,-6.152,000000,-17.00,37.560000,126.930000,0,1830.0,,276.036,56.001,348.241,,,,,,,348.20,,1266,1833,IDLE"
2026-05-06T03:59:48.809,1070,03:59:48,186,F,0,25.46,33.43,1010.24,7.380,0.810,5.978,0.112,0.000,-0.044,-8.043,-5.387,0.562,53.643,9.043,-6.480,000000,-17.00,37.560000,126.930000,0,1830.0,,276.047,56.011,348.186,,,,,,,348.20,,1266,1833,IDLE,"$1070,03:59:48,186,F,0,25.46,33.43,1010.24,7.380,0.810,5.978,0.112,0.000,-0.044,-8.043,-5.387,0.562,53.643,9.043,-6.480,000000,-17.00,37.560000,126.930000,0,1830.0,,276.047,56.011,348.186,,,,,,,348.20,,1266,1833,IDLE"
2026-05-06T03:59:49.870,1070,03:59:49,187,F,0,25.43,33.42,1010.18,7.350,0.750,5.512,0.000,0.000,-0.107,-8.043,-5.387,0.562,53.341,8.374,-7.241,000000,-17.00,37.560000,126.930000,0,1830.0,,275.965,56.008,348.219,,,,,,,348.23,,1266,1833,IDLE,"$1070,03:59:49,187,F,0,25.43,33.42,1010.18,7.350,0.750,5.512,0.000,0.000,-0.107,-8.043,-5.387,0.562,53.341,8.374,-7.241,000000,-17.00,37.560000,126.930000,0,1830.0,,275.965,56.008,348.219,,,,,,,348.23,,1266,1833,IDLE"
2026-05-06T03:59:50.882,1070,03:59:50,188,F,0,25.23,33.42,1010.16,7.360,0.770,5.667,-0.224,0.000,-0.026,-8.043,-5.387,0.562,54.127,8.480,-6.706,000000,-17.00,37.560000,126.930000,0,1830.0,,275.965,56.012,348.237,,,,,,,348.22,,1266,1833,IDLE,"$1070,03:59:50,188,F,0,25.23,33.42,1010.16,7.360,0.770,5.667,-0.224,0.000,-0.026,-8.043,-5.387,0.562,54.127,8.480,-6.706,000000,-17.00,37.560000,126.930000,0,1830.0,,275.965,56.012,348.237,,,,,,,348.22,,1266,1833,IDLE"
2026-05-06T03:59:51.898,1070,03:59:51,189,F,0,25.61,33.41,1010.16,7.370,0.790,5.822,-0.112,0.000,-0.004,-8.043,-5.387,0.562,54.368,8.576,-5.199,000000,-17.00,37.560000,126.930000,0,1830.0,,276.010,56.014,348.217,,,,,,,348.17,,1266,1833,IDLE,"$1070,03:59:51,189,F,0,25.61,33.41,1010.16,7.370,0.790,5.822,-0.112,0.000,-0.004,-8.043,-5.387,0.562,54.368,8.576,-5.199,000000,-17.00,37.560000,126.930000,0,1830.0,,276.010,56.014,348.217,,,,,,,348.17,,1266,1833,IDLE"
2026-05-06T03:59:52.743,1070,03:59:52,190,F,0,25.70,33.40,1010.21,7.380,0.810,5.978,19.136,-1.902,-0.447,-10.680,-1.785,0.336,66.688,2.316,-10.002,000000,-17.00,37.560000,126.930000,0,1970.0,,276.884,70.195,348.249,,,,,,,261.90,,1266,1833,IDLE,"$1070,03:59:52,190,F,0,25.70,33.40,1010.21,7.380,0.810,5.978,19.136,-1.902,-0.447,-10.680,-1.785,0.336,66.688,2.316,-10.002,000000,-17.00,37.560000,126.930000,0,1970.0,,276.884,70.195,348.249,,,,,,,261.90,,1266,1833,IDLE"
2026-05-06T03:59:53.760,1070,03:59:53,191,F,0,26.02,33.41,1010.14,7.350,0.750,5.512,-73.186,51.924,47.795,-3.519,-4.852,-8.363,43.145,10.598,21.527,000000,-17.00,37.560000,126.930000,0,290.0,,215.377,22.065,150.855,,,,,,,205.14,,1266,1833,IDLE,"$1070,03:59:53,191,F,0,26.02,33.41,1010.14,7.350,0.750,5.512,-73.186,51.924,47.795,-3.519,-4.852,-8.363,43.145,10.598,21.527,000000,-17.00,37.560000,126.930000,0,290.0,,215.377,22.065,150.855,,,,,,,205.14,,1266,1833,IDLE"
2026-05-06T03:59:54.780,1070,03:59:54,192,F,0,25.61,33.40,1010.16,7.360,0.770,5.667,12.198,-7.274,13.903,0.922,0.434,-9.812,21.502,-1.884,44.816,000000,-17.00,37.560000,126.930000,0,1090.0,,180.322,355.218,270.954,,,,,,,331.72,,1266,1833,IDLE,"$1070,03:59:54,192,F,0,25.61,33.40,1010.16,7.360,0.770,5.667,12.198,-7.274,13.903,0.922,0.434,-9.812,21.502,-1.884,44.816,000000,-17.00,37.560000,126.930000,0,1090.0,,180.322,355.218,270.954,,,,,,,331.72,,1266,1833,IDLE"
2026-05-06T03:59:55.778,1070,03:59:55,193,F,0,26.02,33.41,1010.20,7.370,0.790,5.822,2.686,-1.455,2.228,1.000,0.012,-9.664,18.216,-1.643,44.978,000000,-17.00,37.560000,126.930000,0,1080.0,,181.428,354.332,339.636,,,,,,,347.25,,1266,1833,IDLE,"$1070,03:59:55,193,F,0,26.02,33.41,1010.20,7.370,0.790,5.822,2.686,-1.455,2.228,1.000,0.012,-9.664,18.216,-1.643,44.978,000000,-17.00,37.560000,126.930000,0,1080.0,,181.428,354.332,339.636,,,,,,,347.25,,1266,1833,IDLE"
