host_time,team_id,time,packet_count,mode,state,altitude_m,temperature_c,pressure_hpa,voltage_v,current_a,power_w,gyro_roll,gyro_pitch,gyro_yaw,acc_roll,acc_pitch,acc_yaw,mag_roll,mag_pitch,mag_yaw,gps_time,gps_alt,gps_lat,gps_lon,gps_sats,distance_cm,cmd_echo,filtered_roll,filtered_pitch,filtered_yaw,start_lat,start_lon,target_lat,target_lon,carrot_lat,carrot_lon,current_heading_deg,desired_heading_deg,left_pulse_us,right_pulse_us,guidance_state,raw
2026-05-06T03:57:04.170,1070,03:56:59,17,F,0,25.47,33.81,1010.20,7.370,0.790,5.822,-2.686,-0.671,7.101,-0.801,0.551,-9.664,25.391,-30.808,38.175,000000,-17.00,37.560000,126.930000,0,5000.0,,177.279,3.733,186.121,,,,,,,181.19,,1266,1833,IDLE,"$1070,03:56:59,17,F,0,25.47,33.81,1010.20,7.370,0.790,5.822,-2.686,-0.671,7.101,-0.801,0.551,-9.664,25.391,-30.808,38.175,000000,-17.00,37.560000,126.930000,0,5000.0,,177.279,3.733,186.121,,,,,,,181.19,,1266,1833,IDLE"
2026-05-06T03:57:09.882,1070,03:57:01,19,F,0,25.80,33.81,1010.18,7.350,0.750,5.512,-6.490,-17.905,-6.303,-0.496,1.164,-9.707,28.083,-34.268,35.116,000000,-17.00,37.560000,126.930000,0,606.0,,173.146,5.871,178.130,,,,,,,180.73,,1266,1833,IDLE,"$1070,03:57:01,19,F,0,25.80,33.81,1010.18,7.350,0.750,5.512,-6.490,-17.905,-6.303,-0.496,1.164,-9.707,28.083,-34.268,35.116,000000,-17.00,37.560000,126.930000,0,606.0,,173.146,5.871,178.130,,,,,,,180.73,,1266,1833,IDLE"
2026-05-06T03:57:12.126,1070,03:57:02,20,F,0,25.71,33.82,1010.18,7.360,0.770,5.667,-10.631,5.260,-5.657,-0.340,2.121,-9.547,26.868,-35.236,34.424,000000,-17.00,37.560000,126.930000,0,606.0,,165.032,3.623,186.129,,,,,,,188.39,,1266,1833,IDLE,"$1070,03:57:02,20,F,0,25.71,33.82,1010.18,7.360,0.770,5.667,-10.631,5.260,-5.657,-0.340,2.121,-9.547,26.868,-35.236,34.424,000000,-17.00,37.560000,126.930000,0,606.0,,165.032,3.623,186.129,,,,,,,188.39,,1266,1833,IDLE"
2026-05-06T03:57:12.313,1070,03:57:03,21,F,0,25.62,33.82,1010.15,7.370,0.790,5.822,7.386,5.036,3.856,-1.031,2.426,-9.707,25.612,-34.801,35.531,000000,-17.00,37.560000,126.930000,0,606.0,,166.738,3.115,188.586,,,,,,,187.25,,1266,1833,IDLE,"$1070,03:57:03,21,F,0,25.62,33.82,1010.15,7.370,0.790,5.822,7.386,5.036,3.856,-1.031,2.426,-9.707,25.612,-34.801,35.531,000000,-17.00,37.560000,126.930000,0,606.0,,166.738,3.115,188.586,,,,,,,187.25,,1266,1833,IDLE"
2026-05-06T03:57:13.145,1070,03:57:04,22,F,0,25.80,33.81,1010.15,7.380,0.810,5.978,12.981,-23.836,3.739,-1.758,1.508,-9.777,27.869,-32.922,39.007,000000,-17.00,37.560000,126.930000,0,606.0,,170.651,7.652,190.098,,,,,,,191.01,,1266,1833,IDLE,"$1070,03:57:04,22,F,0,25.80,33.81,1010.15,7.380,0.810,5.978,12.981,-23.836,3.739,-1.758,1.508,-9.777,27.869,-32.922,39.007,000000,-17.00,37.560000,126.930000,0,606.0,,170.651,7.652,190.098,,,,,,,191.01,,1266,1833,IDLE"
2026-05-06T03:57:13.517,1070,03:57:05,23,F,0,25.39,33.81,1010.19,7.350,0.750,5.512,-17.905,18.241,4.623,-1.988,-0.715,-9.777,29.017,-28.384,46.366,000000,-17.00,37.560000,126.930000,0,606.0,,187.007,11.638,191.206,,,,,,,190.53,,1266,1833,IDLE,"$1070,03:57:05,23,F,0,25.39,33.81,1010.19,7.350,0.750,5.512,-17.905,18.241,4.623,-1.988,-0.715,-9.777,29.017,-28.384,46.366,000000,-17.00,37.560000,126.930000,0,606.0,,187.007,11.638,191.206,,,,,,,190.53,,1266,1833,IDLE"
2026-05-06T03:57:20.243,1070,03:57:07,25,F,0,25.89,33.81,1010.20,7.370,0.790,5.822,0.224,-8.393,-10.450,-0.148,-0.332,-10.008,22.254,-32.262,45.239,000000,-17.00,37.560000,126.930000,0,606.0,,181.558,3.168,190.006,,,,,,,211.01,,1266,1833,IDLE,"$1070,03:57:07,25,F,0,25.89,33.81,1010.20,7.370,0.790,5.822,0.224,-8.393,-10.450,-0.148,-0.332,-10.008,22.254,-32.262,45.239,000000,-17.00,37.560000,126.930000,0,606.0,,181.558,3.168,190.006,,,,,,,211.01,,1266,1833,IDLE"
2026-05-06T03:57:30.408,1070,03:57:09,27,F,0,25.77,33.80,1010.14,7.350,0.750,5.512,1.679,-1.007,-2.813,-0.379,-0.215,-9.746,8.637,-24.918,44.258,000000,-17.00,37.560000,126.930000,0,603.0,,180.718,2.027,229.772,,,,,,,231.47,,1266,1833,IDLE,"$1070,03:57:09,27,F,0,25.77,33.80,1010.14,7.350,0.750,5.512,1.679,-1.007,-2.813,-0.379,-0.215,-9.746,8.637,-24.918,44.258,000000,-17.00,37.560000,126.930000,0,603.0,,180.718,2.027,229.772,,,,,,,231.47,,1266,1833,IDLE"
2026-05-06T03:57:31.016,1070,03:57:10,28,F,0,25.77,33.81,1010.20,7.360,0.770,5.667,0.000,-0.224,0.406,-0.535,-0.180,-9.742,10.219,-24.463,45.346,000000,-17.00,37.560000,126.930000,0,603.0,,30000,0,603.0,,179.933,3.243,232.913,,,,,,,232.94,"$1070,03:57:10,28,F,0,25.77,33.81,1010.20,7.360,0.770,5.667,0.000,-0.224,0.406,-0.535,-0.180,-9.742,10.219,-24.463,45.346,000000,-17.00,37.560000,126.930000,0,603.0,,30000,0,603.0,,179.933,3.243,232.913,,,,,,,232.94,,1266,1833,IDLE"
2026-05-06T03:57:35.085,1070,03:57:13,31,F,0,25.68,33.80,1010.21,7.350,0.750,5.512,-0.112,0.336,-0.003,-0.570,0.012,-9.742,9.613,-24.769,43.949,000000,-17.00,37.560000,126.930000,0,603.0,,179.973,3.275,232.942,,,,,,,232.95,,1266,1833,IDLE,"$1070,03:57:13,31,F,0,25.68,33.80,1010.21,7.350,0.750,5.512,-0.112,0.336,-0.003,-0.570,0.012,-9.742,9.613,-24.769,43.949,000000,-17.00,37.560000,126.930000,0,603.0,,179.973,3.275,232.942,,,,,,,232.95,,1266,1833,IDLE"
2026-05-06T03:57:39.587,1070,03:57:14,32,F,0,25.59,33.81,1010.22,7.360,0.770,5.667,-0.448,0.000,-0.399,-0.570,0.012,-9.742,9.982,-24.279,44.329,000000,-17.00,37.560000,126.930000,0,603.0,,179.785,3.380,233.011,,,,,,,233.12,,1266,1833,IDLE,"$1070,03:57:14,32,F,0,25.59,33.81,1010.22,7.360,0.770,5.667,-0.448,0.000,-0.399,-0.570,0.012,-9.742,9.982,-24.279,44.329,000000,-17.00,37.560000,126.930000,0,603.0,,179.785,3.380,233.011,,,,,,,233.12,,1266,1833,IDLE"
2026-05-06T03:57:51.559,1070,03:57:19,37,F,0,25.47,33.81,1010.$1070,03:57:23,41,F,0,25.50,33.82,1010.20,7.370,0.790,5.822,0.895,-0.448,-1.298,-0.496,0.090,-9.742,5.967,-15.075,45.210,000000,-17.00,37.560000,126.930000,0,330.0,,179.994,2.455,260.695,,,,,"$1070,03:57:19,37,F,0,25.47,33.81,1010.$1070,03:57:23,41,F,0,25.50,33.82,1010.20,7.370,0.790,5.822,0.895,-0.448,-1.298,-0.496,0.090,-9.742,5.967,-15.075,45.210,000000,-17.00,37.560000,126.930000,0,330.0,,179.994,2.455,260.695,,,,,,,263.15,,1266,1833,IDLE"
2026-05-06T03:57:51.965,1070,03:57:24,42,F,0,25.47,33.82,1010.2$1070,03:57:27,45,F,0,25.44,33.83,1010.19,7.370,0.790,5.822,-1.343,3.805,-5.606,-0.148,0.398,-9.742,5.740,-8.068,46.218,000000,-17.00,37.560000,126.930000,0,230.0,,179.256,2.863,274.636,,,,,"$1070,03:57:24,42,F,0,25.47,33.82,1010.2$1070,03:57:27,45,F,0,25.44,33.83,1010.19,7.370,0.790,5.822,-1.343,3.805,-5.606,-0.148,0.398,-9.742,5.740,-8.068,46.218,000000,-17.00,37.560000,126.930000,0,230.0,,179.256,2.863,274.636,,,,,,,279.30,,1266,1833,IDLE"
2026-05-06T03:57:52.181,1070,03:57:28,46,F,0,25.55,33.83,1010.200.17,7.370,0.790,5.822,1.790,-2.798,-1.567,-0.648,0.320,-9.707,11.076,-0.474,46.128,000000,-17.00,37.560000,126.930000,0,330.0,,179.580,4.637,305.399,,,,,,,306.56,,1266,1833,IDLE,"$1070,03:57:28,46,F,0,25.55,33.83,1010.200.17,7.370,0.790,5.822,1.790,-2.798,-1.567,-0.648,0.320,-9.707,11.076,-0.474,46.128,000000,-17.00,37.560000,126.930000,0,330.0,,179.580,4.637,305.399,,,,,,,306.56,,1266,1833,IDLE"
2026-05-06T03:57:52.383,1070,03:57:32,50,F,0,25.35,33.84,1010.17,7.380,0.810,5.978,0.448,0.224,0.55410.18,7.370,0.790,5.822,0.112,0.336,0.178,-0.379,0.242,-9.746,10.111,-1.605,46.428,000000,-17.00,37.560000,126.930000,0,300.0,,178.653,2.043,306.417,,,,,,"$1070,03:57:32,50,F,0,25.35,33.84,1010.17,7.380,0.810,5.978,0.448,0.224,0.55410.18,7.370,0.790,5.822,0.112,0.336,0.178,-0.379,0.242,-9.746,10.111,-1.605,46.428,000000,-17.00,37.560000,126.930000,0,300.0,,178.653,2.043,306.417,,,,,,,306.32,,1266,1833,IDLE"
2026-05-06T03:57:52.568,1070,03:57:36,54,F,0,25.58,33.85,1010.20,7.380,0.810,5.978,-0.224,0.448,0.029.00,37.560000,126.930000,0,260.0,,178.376,1.285,304.677,,,,,,,305.21,,1266,1833,IDLE,,,,,,,,,"$1070,03:57:36,54,F,0,25.58,33.85,1010.20,7.380,0.810,5.978,-0.224,0.448,0.029.00,37.560000,126.930000,0,260.0,,178.376,1.285,304.677,,,,,,,305.21,,1266,1833,IDLE"
2026-05-06T03:57:52.785,1070,03:57:40,58,F,0,25.51,33.86,1010.18,7.380,0.810,5.978,1.343,-5.707,18.583,0.656,1.277,-9.668,6.337,-4.032,44.705,000000,-17.00,37.560000,126.930000,0,580.0,,175.826,359.323,304.962,,,,,,,277.28,,1266,1833,IDLE,"$1070,03:57:40,58,F,0,25.51,33.86,1010.18,7.380,0.810,5.978,1.343,-5.707,18.583,0.656,1.277,-9.668,6.337,-4.032,44.705,000000,-17.00,37.560000,126.930000,0,580.0,,175.826,359.323,304.962,,,,,,,277.28,,1266,1833,IDLE"
2026-05-06T03:57:53.187,1070,03:57:41,59,F,0,25.63,33.87,1010.17,7.350,0.750,5.512,-3.805,-0.448,47.575,0.004,0.090,-9.746,8.786,-25.025,43.586,000000,-17.00,37.560000,126.930000,0,950.0,,18$1070,03:57:44,62,F,0,25.56,33.87,1010.19,7.380,0.810,5.978,7.498,3.469,6.817,"$1070,03:57:41,59,F,0,25.63,33.87,1010.17,7.350,0.750,5.512,-3.805,-0.448,47.575,0.004,0.090,-9.746,8.786,-25.025,43.586,000000,-17.00,37.560000,126.930000,0,950.0,,18$1070,03:57:44,62,F,0,25.56,33.87,1010.19,7.380,0.810,5.978,7.498,3.469,6.817,-0.570,-0.102,-9.746,22.319,-33.329,44.117,000000,-17.00,37.560000,126.930000,0,440.0,,179.732,2.950,195.866,,,,,,,191.38,,1266,1833,IDLE"
2026-05-06T03:57:53.595,1070,03:57:45,63,F,0,25.36,33.87,1010.1$1070,03:57:49,67,F,0,25.74,33.88,1010.19,7.350,0.750,5.512,0.112,0.000,0.264,-0.305,-0.789,-9.707,27.110,-32.129,43.716,000000,-17.00,37.560000,126.930000,0,550.0,,184.431,2.126,180.653,,,,,"$1070,03:57:45,63,F,0,25.36,33.87,1010.1$1070,03:57:49,67,F,0,25.74,33.88,1010.19,7.350,0.750,5.512,0.112,0.000,0.264,-0.305,-0.789,-9.707,27.110,-32.129,43.716,000000,-17.00,37.560000,126.930000,0,550.0,,184.431,2.126,180.653,,,,,,,180.75,,1266,1833,IDLE"
2026-05-06T03:57:53.810,1070,03:57:50,68,F,0,25.86,33.87,1010.1$1070,03:57:52,70,F,0,25.54,33.88,1010.17,7.380,0.810,5.978,-4.141,-2.350,2.048,-1.109,-0.180,-9.707,27.754,-32.330,44.316,000000,-17.00,37.560000,126.930000,0,680.0,,181.451,5.291,182.169,,,,,"$1070,03:57:50,68,F,0,25.86,33.87,1010.1$1070,03:57:52,70,F,0,25.54,33.88,1010.17,7.380,0.810,5.978,-4.141,-2.350,2.048,-1.109,-0.180,-9.707,27.754,-32.330,44.316,000000,-17.00,37.560000,126.930000,0,680.0,,181.451,5.291,182.169,,,,,,,181.18,,1266,1833,IDLE"
2026-05-06T03:57:54.215,1070,03:57:53,71,F,0,25.68,33.88,1010.14,7.350,0.750,5.512,-1.343,-0.783,2.383,-1.336,0.051,-9.664,29.068,-32.727,41.339,000000,-17.00,37.560000,126.930000,0,680.0,,180.070,7.124,180.911,,,,,,,179.60,,1266,1833,IDLE,"$1070,03:57:53,71,F,0,25.68,33.88,1010.14,7.350,0.750,5.512,-1.343,-0.783,2.383,-1.336,0.051,-9.664,29.068,-32.727,41.339,000000,-17.00,37.560000,126.930000,0,680.0,,180.070,7.124,180.911,,,,,,,179.60,,1266,1833,IDLE"
2026-05-06T03:57:54.412,1070,03:57:54,72,F,0,25.56,33.88,1010.12,7.360,0.770,5.667,0.895,1.119,0.283,-1.301,0.090,-9.707,30.473,-34.351,41.911,000000,-17.00,37.560000,126.930000,0,680.0,,179.462,7.663,179.378,,,,,,,179.27,,1266,1833,IDLE,"$1070,03:57:54,72,F,0,25.56,33.88,1010.12,7.360,0.770,5.667,0.895,1.119,0.283,-1.301,0.090,-9.707,30.473,-34.351,41.911,000000,-17.00,37.560000,126.930000,0,680.0,,179.462,7.663,179.378,,,,,,,179.27,,1266,1833,IDLE"
2026-05-06T03:57:55.438,1070,03:57:55,73,F,0,25.59,33.88,1010.17,7.370,0.790,5.822,0.336,0.448,0.026,-1.336,0.129,-9.668,30.628,-33.032,43.109,000000,-17.00,37.560000,126.930000,0,680.0,,179.446,7.691,179.270,,,,,,,179.28,,1266,1833,IDLE,"$1070,03:57:55,73,F,0,25.59,33.88,1010.17,7.370,0.790,5.822,0.336,0.448,0.026,-1.336,0.129,-9.668,30.628,-33.032,43.109,000000,-17.00,37.560000,126.930000,0,680.0,,179.446,7.691,179.270,,,,,,,179.28,,1266,1833,IDLE"
2026-05-06T03:57:56.437,1070,03:57:56,74,F,0,25.30,33.89,1010.17,7.380,0.810,5.978,0.448,0.448,0.103,-1.375,0.090,-9.668,30.098,-33.806,41.788,000000,-17.00,37.560000,126.930000,0,680.0,,179.161,8.156,179.333,,,,,,,179.39,,1266,1833,IDLE,"$1070,03:57:56,74,F,0,25.30,33.89,1010.17,7.380,0.810,5.978,0.448,0.448,0.103,-1.375,0.090,-9.668,30.098,-33.806,41.788,000000,-17.00,37.560000,126.930000,0,680.0,,179.161,8.156,179.333,,,,,,,179.39,,1266,1833,IDLE"
2026-05-06T03:58:07.458,1070,03:57:59,77,F,0,25.50,33.89,1010.17,7.370,0.790,5.822,0.895,-2.798,-2.688,-0.801,-0.254,-9.703,30.137,-32.728,43.958,000000,-17.00,37.560000,126.930000,0,510.0,,181.618,3.501,173.823,,,,,,,176.56,,1266,1833,IDLE,"$1070,03:57:59,77,F,0,25.50,33.89,1010.17,7.370,0.790,5.822,0.895,-2.798,-2.688,-0.801,-0.254,-9.703,30.137,-32.728,43.958,000000,-17.00,37.560000,126.930000,0,510.0,,181.618,3.501,173.823,,,,,,,176.56,,1266,1833,IDLE"
2026-05-06T03:58:07.660,1070,03:58:00,78,F,0,25.21,33.89,1010.21,7.380,0.810,5.978,4.924,9.960,2.880,-0.266,-0.828,-9.707,27.667,-32.750,42.618,000000,-17.00,37.560000,126.930000,0,670.0,,183.047,3.898,178.466,,,,,,,176.92,,1266,1833,IDLE,"$1070,03:58:00,78,F,0,25.21,33.89,1010.21,7.380,0.810,5.978,4.924,9.960,2.880,-0.266,-0.828,-9.707,27.667,-32.750,42.618,000000,-17.00,37.560000,126.930000,0,670.0,,183.047,3.898,178.466,,,,,,,176.92,,1266,1833,IDLE"
2026-05-06T03:58:08.061,1070,03:58:01,79,F,0,25.73,33.91,1010.22,7.350,0.750,5.512,75.201,22.269,-17.060,-3.406,3.422,-8.746,32.782,-40.068,37.831,000000,-17.00,37.560000,126.930000,0,670.0,,163.034,11.426,174.262,,,,,,,181.62,,1266,1833,IDLE,"$1070,03:58:01,79,F,0,25.73,33.91,1010.22,7.350,0.750,5.512,75.201,22.269,-17.060,-3.406,3.422,-8.746,32.782,-40.068,37.831,000000,-17.00,37.560000,126.930000,0,670.0,,163.034,11.426,174.262,,,,,,,181.62,,1266,1833,IDLE"
2026-05-06T03:58:08.277,1070,03:58:02,80,F,0,25.53,33.90,1010.22,7.360,0.770,5.667,143.463,31.222,-101.248,-3.981,-3.434,-8.164,19.753,-14.273,48.186,000000,-17.00,37.560000,126.930000,0,1040.0,,187.313,19.587,215.006,,,,,,,280.83,,1266,1833,IDLE,"$1070,03:58:02,80,F,0,25.53,33.90,1010.22,7.360,0.770,5.667,143.463,31.222,-101.248,-3.981,-3.434,-8.164,19.753,-14.273,48.186,000000,-17.00,37.560000,126.930000,0,1040.0,,187.313,19.587,215.006,,,,,,,280.83,,1266,1833,IDLE"
2026-05-06T03:58:08.472,1070,03:58:03,81,F,0,25.82,33.89,1010.12,7.370,0.790,5.822,53.267,3.693,-40.600,-5.129,-3.434,-6.754,30.325,13.540,33.355,000000,-17.00,37.560000,126.930000,0,320.0,,214.009,30.445,303.005,,,,,,,320.59,,1266,1833,IDLE,"$1070,03:58:03,81,F,0,25.82,33.89,1010.12,7.370,0.790,5.822,53.267,3.693,-40.600,-5.129,-3.434,-6.754,30.325,13.540,33.355,000000,-17.00,37.560000,126.930000,0,320.0,,214.009,30.445,303.005,,,,,,,320.59,,1266,1833,IDLE"
2026-05-06T03:58:08.695,1070,03:58:04,82,F,0,25.39,33.89,1010.21,7.380,0.810,5.978,39.055,17.345,-2.430,-2.449,-9.527,-2.539,5.252,1.982,15.425,000000,-17.00,37.560000,126.930000,0,250.0,,248.895,12.508,324.518,,,,,,,335.59,,1266,1833,IDLE,"$1070,03:58:04,82,F,0,25.39,33.89,1010.21,7.380,0.810,5.978,39.055,17.345,-2.430,-2.449,-9.527,-2.539,5.252,1.982,15.425,000000,-17.00,37.560000,126.930000,0,250.0,,248.895,12.508,324.518,,,,,,,335.59,,1266,1833,IDLE"
2026-05-06T03:58:10.549,1070,03:58:05,83,F,0,25.62,33.89,1010.21,7.350,0.750,5.512,-3.805,-0.448,4.046,-1.949,-9.715,-1.391,5.507,12.691,14.899,000000,-17.00,37.560000,126.930000,0,230.0,,257.739,10.593,337.000,,,,,,,341.41,,1266,1833,IDLE,"$1070,03:58:05,83,F,0,25.62,33.89,1010.21,7.350,0.750,5.512,-3.805,-0.448,4.046,-1.949,-9.715,-1.391,5.507,12.691,14.899,000000,-17.00,37.560000,126.930000,0,230.0,,257.739,10.593,337.000,,,,,,,341.41,,1266,1833,IDLE"
2026-05-06T03:58:11.151,1070,03:58:06,84,F,0,25.50,33.89,1010.17,7.360,0.770,5.667,4.476,0.112,4.154,-0.227,-9.406,-2.004,4.814,14.621,15.529,000000,-17.00,37.560000,126.930000,0,230.0,,256.950,1.719,342.221,,,,,,,347.45,,1266,1833,IDLE,"$1070,03:58:06,84,F,0,25.50,33.89,1010.17,7.360,0.770,5.667,4.476,0.112,4.154,-0.227,-9.406,-2.004,4.814,14.621,15.529,000000,-17.00,37.560000,126.930000,0,230.0,,256.950,1.719,342.221,,,,,,,347.45,,1266,1833,IDLE"
2026-05-06T03:58:11.369,1070,03:58:07,85,F,0,25.56,33.88,1010.18,7.370,0.790,5.822,23.053,6.490,-13.036,-1.145,-10.098,-2.195,15.835,19.755,12.269,000000,-17.00,37.560000,126.930000,0,270.0,,252.797,7.802,262.566,,,,,,,112.94,,1266,1833,IDLE,"$1070,03:58:07,85,F,0,25.56,33.88,1010.18,7.370,0.790,5.822,23.053,6.490,-13.036,-1.145,-10.098,-2.195,15.835,19.755,12.269,000000,-17.00,37.560000,126.930000,0,270.0,,252.797,7.802,262.566,,,,,,,112.94,,1266,1833,IDLE"
2026-05-06T03:58:11.554,1070,03:58:08,86,F,0,25.56,33.88,1010.23,7.380,0.810,5.978,0.224,7.050,0.605,-0.879,-9.488,-1.391,15.890,22.724,7.035,000000,-17.00,37.560000,126.930000,0,250.0,,261.111,6.356,50.294,,,,,,,23.93,,1266,1833,IDLE,"$1070,03:58:08,86,F,0,25.56,33.88,1010.23,7.380,0.810,5.978,0.224,7.050,0.605,-0.879,-9.488,-1.391,15.890,22.724,7.035,000000,-17.00,37.560000,126.930000,0,250.0,,261.111,6.356,50.294,,,,,,,23.93,,1266,1833,IDLE"
