host_time,team_id,time,packet_count,mode,state,altitude_m,temperature_c,pressure_hpa,voltage_v,current_a,power_w,gyro_roll,gyro_pitch,gyro_yaw,acc_roll,acc_pitch,acc_yaw,mag_roll,mag_pitch,mag_yaw,gps_time,gps_alt,gps_lat,gps_lon,gps_sats,distance_cm,cmd_echo,filtered_roll,filtered_pitch,filtered_yaw,start_lat,start_lon,target_lat,target_lon,carrot_lat,carrot_lon,current_heading_deg,desired_heading_deg,left_pulse_us,right_pulse_us,guidance_state,raw
2026-05-06T03:34:04.128,1070,03:34:04,8,F,0,25.28,33.18,1010.19,7.380,0.810,5.978,-0.112,0.000,-0.009,-9.043,3.961,0.641,54.557,-30.159,-23.399,000000,80.00,37.560000,126.930000,0,2060.0,,81.087,65.840,11.100,,,,,,,10.94,,1266,1833,IDLE,"$1070,03:34:04,8,F,0,25.28,33.18,1010.19,7.380,0.810,5.978,-0.112,0.000,-0.009,-9.043,3.961,0.641,54.557,-30.159,-23.399,000000,80.00,37.560000,126.930000,0,2060.0,,81.087,65.840,11.100,,,,,,,10.94,,1266,1833,IDLE"
2026-05-06T03:34:04.965,1070,03:34:05,9,F,0,25.62,33.19,1010.19,7.350,0.750,5.512,-0.112,0.112,-0.136,-9.004,4.035,0.680,53.244,-30.354,-26.115,000000,80.00,37.560000,126.930000,0,2050.0,,80.541,65.370,11.012,,,,,,,11.09,,1266,1833,IDLE,"$1070,03:34:05,9,F,0,25.62,33.19,1010.19,7.350,0.750,5.512,-0.112,0.112,-0.136,-9.004,4.035,0.680,53.244,-30.354,-26.115,000000,80.00,37.560000,126.930000,0,2050.0,,80.541,65.370,11.012,,,,,,,11.09,,1266,1833,IDLE"
2026-05-06T03:34:09.482,1070,03:34:06,10,F,0,25.74,33.19,1010.17,7.360,0.770,5.667,-0.112,-0.224,2.831,-9.039,3.883,0.719,53.178,-30.656,-25.203,000000,80.00,37.560000,126.930000,0,2080.0,,80.127,66.212,11.262,,,,,,,11.55,,1266,1833,IDLE,"$1070,03:34:06,10,F,0,25.74,33.19,1010.17,7.360,0.770,5.667,-0.112,-0.224,2.831,-9.039,3.883,0.719,53.178,-30.656,-25.203,000000,80.00,37.560000,126.930000,0,2080.0,,80.127,66.212,11.262,,,,,,,11.55,,1266,1833,IDLE"
2026-05-06T03:34:14.603,1070,03:34:08,12,F,0,25.42,33.19,1010.18,7.380,0.810,5.978,0.224,0.000,-0.547,-8.809,4.418,0.719,52.856,-30.273,-24.134,000000,80.00,37.560000,126.930000,0,2010.0,,80.720,62.881,11.142,,,,,,,11.13,,1266,1833,IDLE,"$1070,03:34:08,12,F,0,25.42,33.19,1010.18,7.380,0.810,5.978,0.224,0.000,-0.547,-8.809,4.418,0.719,52.856,-30.273,-24.134,000000,80.00,37.560000,126.930000,0,2010.0,,80.720,62.881,11.142,,,,,,,11.13,,1266,1833,IDLE"
2026-05-06T03:34:16.852,1070,03:34:09,13,F,0,25.56,33.20,1010.15,7.350,0.750,5.512,0.000,0.000,0.230,-8.770,4.457,0.719,52.648,-30.369,-25.599,000000,80.00,37.560000,126.930000,0,2020.0,,80.789,62.920,11.056,,,,,,,11.05,,1266,1833,IDLE,"$1070,03:34:09,13,F,0,25.56,33.20,1010.15,7.350,0.750,5.512,0.000,0.000,0.230,-8.770,4.457,0.719,52.648,-30.369,-25.599,000000,80.00,37.560000,126.930000,0,2020.0,,80.789,62.920,11.056,,,,,,,11.05,,1266,1833,IDLE"
2026-05-06T03:34:29.137,1070,03:34:12,16,F,0,25.61,33.22,1010.19,7.380,0.810,5.978,0.000,0.000,-0.056,-8.809,4.457,0.719,52.564,-30.363,-24.301,000000,80.00,37.560000,126.930000,0,2020.0,,80.851,62.947,10.986,,,,,,,10.99,,1266,1833,IDLE,"$1070,03:34:12,16,F,0,25.61,33.22,1010.19,7.380,0.810,5.978,0.000,0.000,-0.056,-8.809,4.457,0.719,52.564,-30.363,-24.301,000000,80.00,37.560000,126.930000,0,2020.0,,80.851,62.947,10.986,,,,,,,10.99,,1266,1833,IDLE"
2026-05-06T03:34:33.447,1070,03:34:13,17,F,0,25.61,33.22,1010.15,7.350,0.750,5.512,-0.224,-0.112,-0.085,-8.809,4.457,0.719,52.980,-30.586,-25.640,000000,80.00,37.560000,126.930000,0,2020.0,,80.776,62.958,11.022,,,,,,,11.05,,1266,1833,IDLE,"$1070,03:34:13,17,F,0,25.61,33.22,1010.15,7.350,0.750,5.512,-0.224,-0.112,-0.085,-8.809,4.457,0.719,52.980,-30.586,-25.640,000000,80.00,37.560000,126.930000,0,2020.0,,80.776,62.958,11.022,,,,,,,11.05,,1266,1833,IDLE"
2026-05-06T03:34:34.257,1070,03:34:14,18,F,0,25.79,33.22,1010.18,7.360,0.770,5.667,0.000,0.112,-0.122,-8.809,4.418,0.719,52.928,-31.599,-23.864,000000,80.00,37.560000,126.930000,0,2020.0,,80.778,62.977,11.063,,,,,,,11.06,,1266,1833,IDLE,"$1070,03:34:14,18,F,0,25.79,33.22,1010.18,7.360,0.770,5.667,0.000,0.112,-0.122,-8.809,4.418,0.719,52.928,-31.599,-23.864,000000,80.00,37.560000,126.930000,0,2020.0,,80.778,62.977,11.063,,,,,,,11.06,,1266,1833,IDLE"
2026-05-06T03:34:38.338,1070,03:34:15,19,F,0,25.52,33.23,1010.17,7.370,0.790,5.822,0.000,-0.112,-0.360,-8.809,4.457,0.719,52.398,-30.072,-27.076,000000,80.00,37.560000,126.930000,0,2020.0,,80.843,62.931,11.023,,,,,,,11.01,,1266,1833,IDLE,"$1070,03:34:15,19,F,0,25.52,33.23,1010.17,7.370,0.790,5.822,0.000,-0.112,-0.360,-8.809,4.457,0.719,52.398,-30.072,-27.076,000000,80.00,37.560000,126.930000,0,2020.0,,80.843,62.931,11.023,,,,,,,11.01,,1266,1833,IDLE"
2026-05-06T03:34:43.429,1070,03:34:17,21,F,0,25.63,33.23,1010.20,7.350,0.750,5.512,-0.224,0.112,0.190,-8.809,4.457,0.719,52.710,-29.518,-25.005,000000,80.00,37.560000,126.930000,0,2020.0,SIM;ACTIVATE,80.842,62.923,11.009,,,,,,,11.01,,1266,1833,IDLE,"$1070,03:34:17,21,F,0,25.63,33.23,1010.20,7.350,0.750,5.512,-0.224,0.112,0.190,-8.809,4.457,0.719,52.710,-29.518,-25.005,000000,80.00,37.560000,126.930000,0,2020.0,SIM;ACTIVATE,80.842,62.923,11.009,,,,,,,11.01,,1266,1833,IDLE"
2026-05-06T03:34:45.684,1070,03:34:18,22,F,0,25.57,33.24,1010.17,7.360,0.770,5.667,0.000,0.000,0.112,-8.809,4.418,0.719,52.821,-30.848,-25.020,000000,80.00,37.560000,126.930000,0,2020.0,SIM;ACTIVATE,80.811,62.942,11.019,,,,,,,11.02,,1266,1833,IDLE,"$1070,03:34:18,22,F,0,25.57,33.24,1010.17,7.360,0.770,5.667,0.000,0.000,0.112,-8.809,4.418,0.719,52.821,-30.848,-25.020,000000,80.00,37.560000,126.930000,0,2020.0,SIM;ACTIVATE,80.811,62.942,11.019,,,,,,,11.02,,1266,1833,IDLE"
