host_time,team_id,time,packet_count,mode,state,altitude_m,temperature_c,pressure_hpa,voltage_v,current_a,power_w,gyro_roll,gyro_pitch,gyro_yaw,acc_roll,acc_pitch,acc_yaw,mag_roll,mag_pitch,mag_yaw,gps_time,gps_alt,gps_lat,gps_lon,gps_sats,distance_cm,cmd_echo,filtered_roll,filtered_pitch,filtered_yaw,start_lat,start_lon,target_lat,target_lon,carrot_lat,carrot_lon,current_heading_deg,desired_heading_deg,left_pulse_us,right_pulse_us,guidance_state,raw
2026-05-06T03:17:15.114,1070,03:17:15,1,F,0,0.00,0.00,0.00,7.400,0.800,5.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.00,0.000000,0.000000,0,5000.0,,0.000,0.000,0.000,,,,,,,,,0,0,,"$1070,03:17:15,1,F,0,0.00,0.00,0.00,7.400,0.800,5.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.00,0.000000,0.000000,0,5000.0,,0.000,0.000,0.000,,,,,,,,,0,0,"
2026-05-06T03:17:16.175,1070,03:17:16,2,F,0,0.00,20.00,1013.25,7.380,0.810,5.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.00,0.000000,0.000000,0,4972.0,,0.000,0.000,0.000,,,,,,,0.00,,1266,1833,IDLE,"$1070,03:17:16,2,F,0,0.00,20.00,1013.25,7.380,0.810,5.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.00,0.000000,0.000000,0,4972.0,,0.000,0.000,0.000,,,,,,,0.00,,1266,1833,IDLE"
2026-05-06T03:17:17.200,1070,03:17:17,3,F,0,25.56,33.19,1010.24,7.350,0.750,5.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.00,0.000000,0.000000,0,4949.0,,0.000,0.000,0.000,,,,,,,0.00,,1266,1833,IDLE,"$1070,03:17:17,3,F,0,25.56,33.19,1010.24,7.350,0.750,5.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.00,0.000000,0.000000,0,4949.0,,0.000,0.000,0.000,,,,,,,0.00,,1266,1833,IDLE"
2026-05-06T03:17:18.260,1070,03:17:18,4,F,0,25.58,33.20,1010.17,7.360,0.770,5.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.00,0.000000,0.000000,0,4927.0,,0.000,0.000,0.000,,,,,,,0.00,,1266,1833,IDLE,"$1070,03:17:18,4,F,0,25.58,33.20,1010.17,7.360,0.770,5.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.00,0.000000,0.000000,0,4927.0,,0.000,0.000,0.000,,,,,,,0.00,,1266,1833,IDLE"
2026-05-06T03:17:19.300,1070,03:17:19,5,F,0,25.81,33.21,1010.13,7.370,0.790,5.822,-0.112,0.000,0.023,-0.418,9.707,0.832,45.328,-39.688,-17.586,000000,-17.00,37.560000,126.930000,0,4902.0,,83.774,2.697,68.388,,,,,,,68.36,,1266,1833,IDLE,"$1070,03:17:19,5,F,0,25.81,33.21,1010.13,7.370,0.790,5.822,-0.112,0.000,0.023,-0.418,9.707,0.832,45.328,-39.688,-17.586,000000,-17.00,37.560000,126.930000,0,4902.0,,83.774,2.697,68.388,,,,,,,68.36,,1266,1833,IDLE"
2026-05-06T03:17:20.346,1070,03:17:20,6,F,0,25.93,33.22,1010.13,7.380,0.810,5.978,0.000,0.112,0.013,-0.379,9.707,0.871,45.268,-40.199,-18.393,000000,-17.00,37.560000,126.930000,0,4879.0,,84.778,2.528,68.287,,,,,,,68.28,,1266,1833,IDLE,"$1070,03:17:20,6,F,0,25.93,33.22,1010.13,7.380,0.810,5.978,0.000,0.112,0.013,-0.379,9.707,0.871,45.268,-40.199,-18.393,000000,-17.00,37.560000,126.930000,0,4879.0,,84.778,2.528,68.287,,,,,,,68.28,,1266,1833,IDLE"
2026-05-06T03:17:21.361,1070,03:17:21,7,F,0,26.02,33.22,1010.16,7.350,0.750,5.512,-0.224,0.000,0.186,-0.457,9.707,0.832,44.782,-40.377,-17.889,000000,-17.00,37.560000,126.930000,0,4857.0,,84.923,2.496,68.260,,,,,,,68.26,,1266,1833,IDLE,"$1070,03:17:21,7,F,0,26.02,33.22,1010.16,7.350,0.750,5.512,-0.224,0.000,0.186,-0.457,9.707,0.832,44.782,-40.377,-17.889,000000,-17.00,37.560000,126.930000,0,4857.0,,84.923,2.496,68.260,,,,,,,68.26,,1266,1833,IDLE"
2026-05-06T03:17:22.407,1070,03:17:22,8,F,0,26.13,33.23,1010.15,7.360,0.770,5.667,0.112,-0.224,0.613,-0.418,9.707,0.832,45.089,-40.664,-16.857,000000,-17.00,37.560000,126.930000,0,4832.0,,84.945,2.477,68.253,,,,,,,68.25,,1266,1833,IDLE,"$1070,03:17:22,8,F,0,26.13,33.23,1010.15,7.360,0.770,5.667,0.112,-0.224,0.613,-0.418,9.707,0.832,45.089,-40.664,-16.857,000000,-17.00,37.560000,126.930000,0,4832.0,,84.945,2.477,68.253,,,,,,,68.25,,1266,1833,IDLE"
2026-05-06T03:17:23.213,1070,03:17:23,9,F,0,25.84,33.23,1010.14,7.370,0.790,5.822,-0.224,0.112,0.210,-0.379,9.707,0.871,45.059,-39.927,-17.263,000000,-17.00,37.560000,126.930000,0,4809.0,,84.982,2.460,68.240,,,,,,,68.24,,1266,1833,IDLE,"$1070,03:17:23,9,F,0,25.84,33.23,1010.14,7.370,0.790,5.822,-0.224,0.112,0.210,-0.379,9.707,0.871,45.059,-39.927,-17.263,000000,-17.00,37.560000,126.930000,0,4809.0,,84.982,2.460,68.240,,,,,,,68.24,,1266,1833,IDLE"
2026-05-06T03:17:24.249,1070,03:17:24,10,F,0,26.36,33.24,1010.15,7.380,0.810,5.978,0.112,0.000,0.196,-0.418,9.707,0.871,44.507,-40.638,-17.300,000000,-17.00,37.560000,126.930000,0,4787.0,,84.968,2.472,68.243,,,,,,,68.24,,1266,1833,IDLE,"$1070,03:17:24,10,F,0,26.36,33.24,1010.15,7.380,0.810,5.978,0.112,0.000,0.196,-0.418,9.707,0.871,44.507,-40.638,-17.300,000000,-17.00,37.560000,126.930000,0,4787.0,,84.968,2.472,68.243,,,,,,,68.24,,1266,1833,IDLE"
