host_time,team_id,time,packet_count,mode,state,altitude_m,temperature_c,pressure_hpa,voltage_v,current_a,power_w,gyro_roll,gyro_pitch,gyro_yaw,acc_roll,acc_pitch,acc_yaw,mag_roll,mag_pitch,mag_yaw,gps_time,gps_alt,gps_lat,gps_lon,gps_sats,distance_cm,cmd_echo,filtered_roll,filtered_pitch,filtered_yaw,start_lat,start_lon,target_lat,target_lon,carrot_lat,carrot_lon,current_heading_deg,desired_heading_deg,left_pulse_us,right_pulse_us,guidance_state,raw
2026-05-06T03:42:24.998,1070,03:42:25,2,F,0,0.00,20.00,1013.25,7.350,0.750,5.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.00,0.000000,0.000000,0,5000.0,,0.000,0.000,0.000,,,,,,,0.00,,1266,1833,IDLE,"$1070,03:42:25,2,F,0,0.00,20.00,1013.25,7.350,0.750,5.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.00,0.000000,0.000000,0,5000.0,,0.000,0.000,0.000,,,,,,,0.00,,1266,1833,IDLE"
2026-05-06T03:42:26.021,1070,03:42:26,3,F,0,25.46,34.31,1010.22,7.360,0.770,5.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.00,0.000000,0.000000,0,475.0,,0.000,0.000,0.000,,,,,,,0.00,,1266,1833,IDLE,"$1070,03:42:26,3,F,0,25.46,34.31,1010.22,7.360,0.770,5.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.00,0.000000,0.000000,0,475.0,,0.000,0.000,0.000,,,,,,,0.00,,1266,1833,IDLE"
2026-05-06T03:42:27.056,1070,03:42:27,4,F,0,25.25,34.33,1010.19,7.370,0.790,5.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.00,0.000000,0.000000,0,485.0,,0.000,0.000,0.000,,,,,,,38.21,,1266,1833,IDLE,"$1070,03:42:27,4,F,0,25.25,34.33,1010.19,7.370,0.790,5.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.00,0.000000,0.000000,0,485.0,,0.000,0.000,0.000,,,,,,,38.21,,1266,1833,IDLE"
2026-05-06T03:42:28.063,1070,03:42:28,5,F,0,25.48,34.33,1010.19,7.380,0.810,5.978,-0.336,-0.112,-3.235,-9.531,2.082,0.910,49.641,-10.656,-21.883,000000,-17.00,37.560000,126.930000,0,460.0,,61.542,75.143,35.018,,,,,,,33.19,,1266,1833,IDLE,"$1070,03:42:28,5,F,0,25.48,34.33,1010.19,7.380,0.810,5.978,-0.336,-0.112,-3.235,-9.531,2.082,0.910,49.641,-10.656,-21.883,000000,-17.00,37.560000,126.930000,0,460.0,,61.542,75.143,35.018,,,,,,,33.19,,1266,1833,IDLE"
2026-05-06T03:42:29.101,1070,03:42:29,6,F,0,25.40,34.33,1010.21,7.350,0.750,5.512,-0.112,-0.112,-0.878,-9.574,2.004,0.910,49.182,-11.460,-24.653,000000,-17.00,37.560000,126.930000,0,430.0,,64.514,76.760,30.987,,,,,,,30.06,,1266,1833,IDLE,"$1070,03:42:29,6,F,0,25.40,34.33,1010.21,7.350,0.750,5.512,-0.112,-0.112,-0.878,-9.574,2.004,0.910,49.182,-11.460,-24.653,000000,-17.00,37.560000,126.930000,0,430.0,,64.514,76.760,30.987,,,,,,,30.06,,1266,1833,IDLE"
2026-05-06T03:42:30.106,1070,03:42:30,7,F,0,25.22,34.34,1010.21,7.360,0.770,5.667,-0.112,0.000,-0.185,-9.574,2.004,0.910,48.441,-11.003,-24.429,000000,-17.00,37.560000,126.930000,0,420.0,,65.297,76.993,29.161,,,,,,,28.80,,1266,1833,IDLE,"$1070,03:42:30,7,F,0,25.22,34.34,1010.21,7.360,0.770,5.667,-0.112,0.000,-0.185,-9.574,2.004,0.910,48.441,-11.003,-24.429,000000,-17.00,37.560000,126.930000,0,420.0,,65.297,76.993,29.161,,,,,,,28.80,,1266,1833,IDLE"
2026-05-06T03:42:31.120,1070,03:42:31,8,F,0,25.13,34.34,1010.22,7.370,0.790,5.822,-0.112,0.000,0.045,-9.609,2.004,0.910,49.672,-10.113,-21.693,000000,-17.00,37.560000,126.930000,0,430.0,,65.436,77.027,28.498,,,,,,,28.30,,1266,1833,IDLE,"$1070,03:42:31,8,F,0,25.13,34.34,1010.22,7.370,0.790,5.822,-0.112,0.000,0.045,-9.609,2.004,0.910,49.672,-10.113,-21.693,000000,-17.00,37.560000,126.930000,0,430.0,,65.436,77.027,28.498,,,,,,,28.30,,1266,1833,IDLE"
2026-05-06T03:42:32.139,1070,03:42:32,9,F,0,25.45,34.35,1010.20,7.380,0.810,5.978,0.112,-0.112,-0.004,-9.574,2.004,0.910,50.203,-9.890,-22.655,000000,-17.00,37.560000,126.930000,0,330.0,,65.735,77.032,28.126,,,,,,,28.03,,1266,1833,IDLE,"$1070,03:42:32,9,F,0,25.45,34.35,1010.20,7.380,0.810,5.978,0.112,-0.112,-0.004,-9.574,2.004,0.910,50.203,-9.890,-22.655,000000,-17.00,37.560000,126.930000,0,330.0,,65.735,77.032,28.126,,,,,,,28.03,,1266,1833,IDLE"
2026-05-06T03:42:33.128,1070,03:42:33,10,F,0,25.36,34.35,1010.20,7.350,0.750,5.512,0.224,-0.112,-0.025,-9.574,2.004,0.910,50.111,-10.558,-23.577,000000,-17.00,37.560000,126.930000,0,420.0,,65.791,77.033,27.990,,,,,,,27.98,,1266,1833,IDLE,"$1070,03:42:33,10,F,0,25.36,34.35,1010.20,7.350,0.750,5.512,0.224,-0.112,-0.025,-9.574,2.004,0.910,50.111,-10.558,-23.577,000000,-17.00,37.560000,126.930000,0,420.0,,65.791,77.033,27.990,,,,,,,27.98,,1266,1833,IDLE"
2026-05-06T03:42:34.147,1070,03:42:34,11,F,0,25.45,34.35,1010.20,7.360,0.770,5.667,-0.112,0.336,0.006,-9.574,2.004,0.910,50.182,-10.792,-23.216,000000,-17.00,37.560000,126.930000,0,280.0,,65.789,77.032,27.976,,,,,,,27.99,,1266,1833,IDLE,"$1070,03:42:34,11,F,0,25.45,34.35,1010.20,7.360,0.770,5.667,-0.112,0.336,0.006,-9.574,2.004,0.910,50.182,-10.792,-23.216,000000,-17.00,37.560000,126.930000,0,280.0,,65.789,77.032,27.976,,,,,,,27.99,,1266,1833,IDLE"
