origin_ready,target_ready,gps_pos,gps_motion,imu_gyrz,imu_yaw,baro_sink,acc,dr_ready,dr_old,gyro_spike,baro_spike,mode,fail_reason,gps_pos_fresh,gps_motion_fresh,imu_gyrz_fresh,imu_yaw_fresh,baro_sink_fresh,acc_fresh,dr_anchor_valid,dr_current_valid,nav_valid,l1_in_valid,l1_in_reason,l1_out_valid,l1_out_reason,yaw_rate_cmd_dps,yaw_rate_limit_dps,ctrl_valid,ctrl_reason,delta_arm_deg,delta_ff_deg,delta_pid_deg,kp_used,ff_scale,left_pw,right_pw,saturated,gyro_rejected,baro_sink_spike,speed_clamped,dr_speed_source,pid_enabled
True,True,True,False,False,False,True,True,True,True,False,True,FAIL,DR_TIMEOUT,True,False,False,False,False,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,False,True,False,False,False,False,False,False,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,False,True,False,False,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,False,SPEED_LASTV,False
True,True,True,False,False,True,False,False,True,False,False,False,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,False,True,False,False,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,False,SPEED_LASTV,False
True,True,True,False,False,True,False,False,True,True,False,False,FAIL,DR_TIMEOUT,True,False,False,True,False,False,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,False,True,False,True,False,False,False,False,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,False,True,False,True,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,False,SPEED_LASTV,False
True,True,True,False,False,True,False,True,True,False,False,False,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,False,True,False,True,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,False,SPEED_LASTV,False
True,True,True,False,False,True,False,True,True,True,False,False,FAIL,DR_TIMEOUT,True,False,False,True,False,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,False,True,True,False,False,False,False,False,DR_M_YB_OPEN,DR_M_YB_OPEN,True,False,False,True,True,False,True,True,True,True,DR_M_YB_OPEN,True,DR_M_YB_OPEN,0.0,20.0,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,True,SPEED_BARO,False
True,True,True,False,False,True,True,False,False,False,False,True,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,False,True,False,False,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,True,False,SPEED_LASTV,False
True,True,True,False,False,True,True,False,True,False,False,False,DR_M_YB_OPEN,DR_M_YB_OPEN,True,False,False,True,True,False,True,True,True,True,DR_M_YB_OPEN,True,DR_M_YB_OPEN,0.0,20.0,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,True,SPEED_BARO,False
True,True,True,False,False,True,True,False,True,False,False,True,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,False,True,False,False,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,True,False,SPEED_LASTV,False
True,True,True,False,False,True,True,False,True,True,False,False,FAIL,DR_TIMEOUT,True,False,False,True,True,False,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,False,True,True,False,True,True,False,True,FAIL,DR_TIMEOUT,True,False,False,True,False,False,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,False,True,True,True,False,False,False,False,DR_M_YBA_OPEN,DR_M_YBA_OPEN,True,False,False,True,True,True,True,True,True,True,DR_M_YBA_OPEN,True,DR_M_YBA_OPEN,0.0,25.0,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,True,SPEED_BARO,False
True,True,True,False,False,True,True,True,False,False,False,True,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,False,True,False,True,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,True,False,SPEED_LASTV,False
True,True,True,False,False,True,True,True,True,False,False,False,DR_M_YBA_OPEN,DR_M_YBA_OPEN,True,False,False,True,True,True,True,True,True,True,DR_M_YBA_OPEN,True,DR_M_YBA_OPEN,0.0,25.0,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,True,SPEED_BARO,False
True,True,True,False,False,True,True,True,True,False,False,True,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,False,True,False,True,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,True,False,SPEED_LASTV,False
True,True,True,False,False,True,True,True,True,True,False,False,FAIL,DR_TIMEOUT,True,False,False,True,True,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,False,True,True,True,True,True,False,True,FAIL,DR_TIMEOUT,True,False,False,True,False,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,True,False,False,False,False,False,False,False,FAIL,NO_COURSE_SOURCE,True,False,True,False,False,False,False,False,False,False,NO_COURSE_SOURCE,False,,0.0,0.0,False,NO_COURSE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,False,False,False,False,True,False,FAIL,NO_COURSE_SOURCE,True,False,True,False,False,False,False,False,False,False,NO_COURSE_SOURCE,False,,0.0,0.0,False,NO_COURSE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,False,False,True,False,False,False,DR_M_G_CLOSED,DR_M_G_CLOSED,True,False,True,False,False,False,True,True,True,True,DR_M_G_CLOSED,True,DR_M_G_CLOSED,0.0,35.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,False,False,SPEED_LASTV,True
True,True,True,False,True,False,False,False,True,False,True,False,FAIL,NO_GUIDANCE_SOURCE,True,False,True,False,False,False,True,True,False,False,NO_GUIDANCE_SOURCE,False,,0.0,0.0,False,NO_GUIDANCE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,False,False,True,True,False,False,FAIL,DR_TIMEOUT,True,False,True,False,False,False,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,False,False,True,True,True,False,FAIL,DR_TIMEOUT,True,False,True,False,False,False,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,False,True,False,False,False,False,FAIL,NO_COURSE_SOURCE,True,False,True,False,False,True,False,False,False,False,NO_COURSE_SOURCE,False,,0.0,0.0,False,NO_COURSE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,False,True,False,False,True,False,FAIL,NO_COURSE_SOURCE,True,False,True,False,False,True,False,False,False,False,NO_COURSE_SOURCE,False,,0.0,0.0,False,NO_COURSE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,False,True,True,False,False,False,DR_M_G_CLOSED,DR_M_G_CLOSED,True,False,True,False,False,True,True,True,True,True,DR_M_G_CLOSED,True,DR_M_G_CLOSED,0.0,35.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,False,False,SPEED_LASTV,True
True,True,True,False,True,False,False,True,True,False,True,False,FAIL,NO_GUIDANCE_SOURCE,True,False,True,False,False,True,True,True,False,False,NO_GUIDANCE_SOURCE,False,,0.0,0.0,False,NO_GUIDANCE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,False,True,True,True,False,False,FAIL,DR_TIMEOUT,True,False,True,False,False,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,False,True,True,True,True,False,FAIL,DR_TIMEOUT,True,False,True,False,False,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,True,False,False,False,False,False,FAIL,NO_COURSE_SOURCE,True,False,True,False,True,False,False,False,False,False,NO_COURSE_SOURCE,False,,0.0,0.0,False,NO_COURSE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,True,False,False,False,False,True,FAIL,NO_COURSE_SOURCE,True,False,True,False,False,False,False,False,False,False,NO_COURSE_SOURCE,False,,0.0,0.0,False,NO_COURSE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,True,False,True,False,False,False,True,False,FAIL,NO_COURSE_SOURCE,True,False,True,False,True,False,False,False,False,False,NO_COURSE_SOURCE,False,,0.0,0.0,False,NO_COURSE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,True,False,False,False,True,True,FAIL,NO_COURSE_SOURCE,True,False,True,False,False,False,False,False,False,False,NO_COURSE_SOURCE,False,,0.0,0.0,False,NO_COURSE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,True,False,True,False,True,False,False,False,DR_M_GB_CLOSED,DR_M_GB_CLOSED,True,False,True,False,True,False,True,True,True,True,DR_M_GB_CLOSED,True,DR_M_GB_CLOSED,0.0,45.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,False,True,SPEED_BARO,True
True,True,True,False,True,False,True,False,True,False,False,True,DR_M_G_CLOSED,DR_M_G_CLOSED,True,False,True,False,False,False,True,True,True,True,DR_M_G_CLOSED,True,DR_M_G_CLOSED,0.0,35.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,True,False,SPEED_LASTV,True
True,True,True,False,True,False,True,False,True,False,True,False,FAIL,NO_GUIDANCE_SOURCE,True,False,True,False,True,False,True,True,False,False,NO_GUIDANCE_SOURCE,False,,0.0,0.0,False,NO_GUIDANCE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,True,False,True,False,True,True,FAIL,NO_GUIDANCE_SOURCE,True,False,True,False,False,False,True,True,False,False,NO_GUIDANCE_SOURCE,False,,0.0,0.0,False,NO_GUIDANCE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,True,False,True,False,True,True,False,False,FAIL,DR_TIMEOUT,True,False,True,False,True,False,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,True,False,True,True,False,True,FAIL,DR_TIMEOUT,True,False,True,False,False,False,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,True,False,True,False,True,True,True,False,FAIL,DR_TIMEOUT,True,False,True,False,True,False,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,True,False,True,True,True,True,FAIL,DR_TIMEOUT,True,False,True,False,False,False,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,True,False,True,True,False,False,False,False,FAIL,NO_COURSE_SOURCE,True,False,True,False,True,True,False,False,False,False,NO_COURSE_SOURCE,False,,0.0,0.0,False,NO_COURSE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,True,True,False,False,False,True,FAIL,NO_COURSE_SOURCE,True,False,True,False,False,True,False,False,False,False,NO_COURSE_SOURCE,False,,0.0,0.0,False,NO_COURSE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,True,False,True,True,False,False,True,False,FAIL,NO_COURSE_SOURCE,True,False,True,False,True,True,False,False,False,False,NO_COURSE_SOURCE,False,,0.0,0.0,False,NO_COURSE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,True,True,False,False,True,True,FAIL,NO_COURSE_SOURCE,True,False,True,False,False,True,False,False,False,False,NO_COURSE_SOURCE,False,,0.0,0.0,False,NO_COURSE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,True,False,True,True,True,False,False,False,DR_M_GBA_CLOSED,DR_M_GBA_CLOSED,True,False,True,False,True,True,True,True,True,True,DR_M_GBA_CLOSED,True,DR_M_GBA_CLOSED,0.0,50.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,False,True,SPEED_BARO,True
True,True,True,False,True,False,True,True,True,False,False,True,DR_M_G_CLOSED,DR_M_G_CLOSED,True,False,True,False,False,True,True,True,True,True,DR_M_G_CLOSED,True,DR_M_G_CLOSED,0.0,35.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,True,False,SPEED_LASTV,True
True,True,True,False,True,False,True,True,True,False,True,False,FAIL,NO_GUIDANCE_SOURCE,True,False,True,False,True,True,True,True,False,False,NO_GUIDANCE_SOURCE,False,,0.0,0.0,False,NO_GUIDANCE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,True,True,True,False,True,True,FAIL,NO_GUIDANCE_SOURCE,True,False,True,False,False,True,True,True,False,False,NO_GUIDANCE_SOURCE,False,,0.0,0.0,False,NO_GUIDANCE_SOURCE,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,True,False,True,True,True,True,False,False,FAIL,DR_TIMEOUT,True,False,True,False,True,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,True,True,True,True,False,True,FAIL,DR_TIMEOUT,True,False,True,False,False,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,True,False,True,True,True,True,True,False,FAIL,DR_TIMEOUT,True,False,True,False,True,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,False,True,True,True,True,True,True,FAIL,DR_TIMEOUT,True,False,True,False,False,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,True,True,False,False,False,False,False,False,DR_M_G_CLOSED,DR_M_G_CLOSED,True,False,True,True,False,False,True,True,True,True,DR_M_G_CLOSED,True,DR_M_G_CLOSED,0.0,35.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,False,False,SPEED_LASTV,True
True,True,True,False,True,True,False,False,False,False,True,False,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,True,True,False,False,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,False,SPEED_LASTV,False
True,True,True,False,True,True,False,False,True,False,False,False,DR_M_G_CLOSED,DR_M_G_CLOSED,True,False,True,True,False,False,True,True,True,True,DR_M_G_CLOSED,True,DR_M_G_CLOSED,0.0,35.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,False,False,SPEED_LASTV,True
True,True,True,False,True,True,False,False,True,False,True,False,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,True,True,False,False,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,False,SPEED_LASTV,False
True,True,True,False,True,True,False,False,True,True,False,False,FAIL,DR_TIMEOUT,True,False,True,True,False,False,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,True,False,False,True,True,True,False,FAIL,DR_TIMEOUT,True,False,True,True,False,False,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,True,False,True,False,False,False,False,DR_M_G_CLOSED,DR_M_G_CLOSED,True,False,True,True,False,True,True,True,True,True,DR_M_G_CLOSED,True,DR_M_G_CLOSED,0.0,35.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,False,False,SPEED_LASTV,True
True,True,True,False,True,True,False,True,False,False,True,False,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,True,True,False,True,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,False,SPEED_LASTV,False
True,True,True,False,True,True,False,True,True,False,False,False,DR_M_G_CLOSED,DR_M_G_CLOSED,True,False,True,True,False,True,True,True,True,True,DR_M_G_CLOSED,True,DR_M_G_CLOSED,0.0,35.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,False,False,SPEED_LASTV,True
True,True,True,False,True,True,False,True,True,False,True,False,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,True,True,False,True,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,False,SPEED_LASTV,False
True,True,True,False,True,True,False,True,True,True,False,False,FAIL,DR_TIMEOUT,True,False,True,True,False,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,True,False,True,True,True,True,False,FAIL,DR_TIMEOUT,True,False,True,True,False,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,True,True,False,False,False,False,False,DR_M_GB_CLOSED,DR_M_GB_CLOSED,True,False,True,True,True,False,True,True,True,True,DR_M_GB_CLOSED,True,DR_M_GB_CLOSED,0.0,45.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,False,True,SPEED_BARO,True
True,True,True,False,True,True,True,False,False,False,False,True,DR_M_G_CLOSED,DR_M_G_CLOSED,True,False,True,True,False,False,True,True,True,True,DR_M_G_CLOSED,True,DR_M_G_CLOSED,0.0,35.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,True,False,SPEED_LASTV,True
True,True,True,False,True,True,True,False,False,False,True,False,DR_M_YB_OPEN,DR_M_YB_OPEN,True,False,True,True,True,False,True,True,True,True,DR_M_YB_OPEN,True,DR_M_YB_OPEN,0.0,20.0,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,True,SPEED_BARO,False
True,True,True,False,True,True,True,False,False,False,True,True,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,True,True,False,False,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,True,False,SPEED_LASTV,False
True,True,True,False,True,True,True,False,True,False,False,False,DR_M_GB_CLOSED,DR_M_GB_CLOSED,True,False,True,True,True,False,True,True,True,True,DR_M_GB_CLOSED,True,DR_M_GB_CLOSED,0.0,45.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,False,True,SPEED_BARO,True
True,True,True,False,True,True,True,False,True,False,False,True,DR_M_G_CLOSED,DR_M_G_CLOSED,True,False,True,True,False,False,True,True,True,True,DR_M_G_CLOSED,True,DR_M_G_CLOSED,0.0,35.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,True,False,SPEED_LASTV,True
True,True,True,False,True,True,True,False,True,False,True,False,DR_M_YB_OPEN,DR_M_YB_OPEN,True,False,True,True,True,False,True,True,True,True,DR_M_YB_OPEN,True,DR_M_YB_OPEN,0.0,20.0,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,True,SPEED_BARO,False
True,True,True,False,True,True,True,False,True,False,True,True,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,True,True,False,False,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,True,False,SPEED_LASTV,False
True,True,True,False,True,True,True,False,True,True,False,False,FAIL,DR_TIMEOUT,True,False,True,True,True,False,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,True,True,False,True,True,False,True,FAIL,DR_TIMEOUT,True,False,True,True,False,False,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,True,True,True,False,True,True,True,False,FAIL,DR_TIMEOUT,True,False,True,True,True,False,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,True,True,False,True,True,True,True,FAIL,DR_TIMEOUT,True,False,True,True,False,False,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,True,True,True,True,False,False,False,False,DR_M_GBA_CLOSED,DR_M_GBA_CLOSED,True,False,True,True,True,True,True,True,True,True,DR_M_GBA_CLOSED,True,DR_M_GBA_CLOSED,0.0,50.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,False,True,SPEED_BARO,True
True,True,True,False,True,True,True,True,False,False,False,True,DR_M_G_CLOSED,DR_M_G_CLOSED,True,False,True,True,False,True,True,True,True,True,DR_M_G_CLOSED,True,DR_M_G_CLOSED,0.0,35.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,True,False,SPEED_LASTV,True
True,True,True,False,True,True,True,True,False,False,True,False,DR_M_YBA_OPEN,DR_M_YBA_OPEN,True,False,True,True,True,True,True,True,True,True,DR_M_YBA_OPEN,True,DR_M_YBA_OPEN,0.0,25.0,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,True,SPEED_BARO,False
True,True,True,False,True,True,True,True,False,False,True,True,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,True,True,False,True,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,True,False,SPEED_LASTV,False
True,True,True,False,True,True,True,True,True,False,False,False,DR_M_GBA_CLOSED,DR_M_GBA_CLOSED,True,False,True,True,True,True,True,True,True,True,DR_M_GBA_CLOSED,True,DR_M_GBA_CLOSED,0.0,50.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,False,True,SPEED_BARO,True
True,True,True,False,True,True,True,True,True,False,False,True,DR_M_G_CLOSED,DR_M_G_CLOSED,True,False,True,True,False,True,True,True,True,True,DR_M_G_CLOSED,True,DR_M_G_CLOSED,0.0,35.0,True,OK,-2.395,0.0,-2.395,0.4,0.8,1577,1511,False,False,True,False,SPEED_LASTV,True
True,True,True,False,True,True,True,True,True,False,True,False,DR_M_YBA_OPEN,DR_M_YBA_OPEN,True,False,True,True,True,True,True,True,True,True,DR_M_YBA_OPEN,True,DR_M_YBA_OPEN,0.0,25.0,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,False,True,SPEED_BARO,False
True,True,True,False,True,True,True,True,True,False,True,True,DR_M_Y_OPEN,DR_M_Y_OPEN,True,False,True,True,False,True,True,True,True,True,DR_M_Y_OPEN,True,DR_M_Y_OPEN,0.0,14.999999999999998,True,OK,0.0,0.0,0.0,0.0,0.8,1591,1524,False,False,True,False,SPEED_LASTV,False
True,True,True,False,True,True,True,True,True,True,False,False,FAIL,DR_TIMEOUT,True,False,True,True,True,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,True,True,True,True,True,False,True,FAIL,DR_TIMEOUT,True,False,True,True,False,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,False,True,True,True,True,True,True,True,False,FAIL,DR_TIMEOUT,True,False,True,True,True,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
True,True,True,False,True,True,True,True,True,True,True,True,FAIL,DR_TIMEOUT,True,False,True,True,False,True,True,True,False,False,DR_TIMEOUT,False,,0.0,0.0,False,DR_TIMEOUT,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,True,False,,False
True,True,True,True,False,False,False,False,False,False,False,False,GPS_TRACKING_OPEN,GPS_NAV,True,True,False,False,False,False,True,True,True,True,GPS_NAV,True,GPS_NAV,0.0,35.0,True,OK,0.0,0.0,0.0,0.0,1.0,1591,1524,False,False,False,False,,False
