scenario,cycle,t,mode,fail_reason,gps_pos_fresh,gps_motion_fresh,imu_gyrz_fresh,imu_yaw_fresh,baro_sink_fresh,acc_fresh,nav_valid,nav_E,nav_N,nav_V,nav_course_deg,dr_current_E,dr_current_N,dr_confidence,dr_age_s,dr_method,l1_valid,l1_reason,l1out_valid,l1out_reason,yaw_rate_cmd_dps,yaw_rate_limit_dps,ctrl_valid,ctrl_reason,delta_arm_deg,produce_l1input_mutated_dr,decide_calls,truth_E,truth_N,truth_course_deg,truth_V,est_distance_to_target,truth_distance_to_target,distance_error_m,target_bearing_est_deg,target_bearing_truth_deg,nu_est_deg,nu_truth_deg,abs_nu_est_deg,abs_nu_truth_deg,closing_rate_est_mps,closing_rate_truth_mps,distance_decreasing_est,distance_decreasing_truth,yaw_cmd_sign_correct_est,yaw_cmd_sign_correct_truth,target_pointing_ok,baro_sink_spike,speed_clamped,dr_speed_source,jump_current_unchanged
I_TARGET_POINTING_TRUTH_NAV_SPLIT,6,1006.4000000000001,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,7.480000000000201,4.580179028811224e-16,4.4,90.0,7.480000000000201,4.580179028811224e-16,0.9719999999999982,6.400000000000091,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-10.857871586575406,45.0,True,OK,-25.58797095108185,False,1,25.600000000000186,1.5675479029086238e-15,90.0,4.0,75.22732482283263,57.959986197375684,17.267338625456944,74.58188949904361,69.8141969905351,-15.418110500956384,-20.18580300946491,15.418110500956384,20.18580300946491,4.241650234824662,3.7543142135850225,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,7,1006.6,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,8.359999999999902,5.119023620435876e-16,4.4,90.0,8.359999999999902,5.119023620435876e-16,0.9679999999999995,6.600000000000023,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-10.936464773051737,45.0,True,OK,-26.423361763212036,False,1,26.400000000000187,1.616533774874518e-15,90.0,4.0,74.37936272918728,57.209789372099415,17.169573357087863,74.40166744081047,69.53772847657774,-15.598332559189531,-20.462271523422267,15.598332559189531,20.462271523422267,4.23794972736848,3.7476103714613527,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,8,1006.8000000000001,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,9.240000000000101,5.657868212060835e-16,4.4,90.0,9.240000000000101,5.657868212060835e-16,0.9639999999999986,6.800000000000068,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-11.016757829728078,45.0,True,OK,-26.57038235438588,False,1,27.200000000000188,1.6655196468404123e-15,90.0,4.0,73.53215351123606,56.460959963500265,17.071193547735795,74.2172906245439,69.25391972431653,-15.782709375456093,-20.74608027568347,15.782709375456093,20.74608027568347,4.234120519160706,3.7406377811594336,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,9,1007.0,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,10.119999999999802,6.196712803685487e-16,4.4,90.0,10.119999999999802,6.196712803685487e-16,0.96,7.0,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-11.0988036816942,45.0,True,OK,-26.721075995093795,False,1,28.00000000000019,1.7145055188063065e-15,90.0,4.0,72.685723495058,55.713553108736306,16.972170386321693,74.02861765614831,68.96248897457811,-15.971382343851696,-21.03751102542189,15.971382343851696,21.03751102542189,4.230156696739853,3.7333824248122363,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,10,1007.2,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,11.000000000000002,6.735557395310445e-16,4.4,90.0,11.000000000000002,6.735557395310445e-16,0.9559999999999991,7.2000000000000455,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-11.182657327114649,45.0,True,OK,-26.87557241813716,False,1,28.80000000000019,1.7634913907722007e-15,90.0,4.0,71.84010022264724,54.967626836165856,16.87247338648138,73.83550084774309,68.66314070819428,-16.16449915225691,-21.33685929180572,16.16449915225691,21.33685929180572,4.226052010772274,3.725829397918475,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,11,1007.4000000000001,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,11.880000000000202,7.274401986935403e-16,4.4,90.0,11.880000000000202,7.274401986935403e-16,0.9519999999999982,7.400000000000091,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-11.2683759297076,45.0,True,OK,-27.034007097815252,False,1,29.60000000000019,1.8124772627380947e-15,90.0,4.0,70.99531252132054,54.223242249057556,16.772070272262987,73.63778587586414,68.35556485928593,-16.362214124135853,-21.644435140714073,16.362214124135853,21.644435140714073,4.221799853476074,3.7179628446785324,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,12,1007.6,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,12.759999999999902,7.813246578560055e-16,4.4,90.0,12.759999999999902,7.813246578560055e-16,0.9479999999999995,7.600000000000023,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-11.356018915343089,45.0,True,OK,-27.196521543351075,False,1,30.40000000000019,1.861463134703989e-15,90.0,4.0,70.15139057780688,53.48046372274628,16.6709268550606,73.43531141809753,68.03943597990346,-16.56468858190248,-21.960564020096538,16.56468858190248,21.960564020096538,4.217393234306001,3.7097658881296476,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,13,1007.8000000000001,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,13.640000000000102,8.352091170185014e-16,4.4,90.0,13.640000000000102,8.352091170185014e-16,0.9439999999999986,7.800000000000068,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-11.445648072875885,45.0,True,OK,-27.36326360820142,False,1,31.20000000000019,1.910449006669883e-15,90.0,4.0,69.30836601738629,52.739359116318255,16.569006901068036,73.22790876662985,67.71441235316716,-16.772091233370144,-22.285587646832834,16.772091233370144,22.285587646832834,4.212824753749846,3.701220554642686,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,14,1008.0,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,14.519999999999802,8.890935761809665e-16,4.4,90.0,14.519999999999802,8.890935761809665e-16,0.94,8.0,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-11.537327659316762,45.0,True,OK,-27.53438781601656,False,1,32.00000000000019,1.9594348786357774e-15,90.0,4.0,68.4662719884764,51.99999999999982,16.46627198847657,73.01540141708722,67.3801350519595,-16.984598582912778,-22.619864948040505,16.984598582912778,22.619864948040505,4.2080865750729535,3.6923076923076903,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,15,1008.2,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,15.400000000000002,9.429780353434623e-16,4.4,90.0,15.400000000000002,9.429780353434623e-16,0.935999999999999,8.200000000000045,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-11.631124509432663,45.0,True,OK,-27.71005570402709,False,1,32.80000000000019,2.0084207506016716e-15,90.0,4.0,67.62514325308301,51.262461899522364,16.362681353560646,72.79760463090771,67.03622694014538,-17.20239536909228,-22.96377305985462,17.20239536909228,22.96377305985462,4.203170393831907,3.6830068826982805,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,16,1008.4000000000001,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,16.280000000000204,9.96862494505958e-16,4.4,90.0,16.280000000000204,9.96862494505958e-16,0.9319999999999982,8.400000000000091,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-11.727108149842502,45.0,True,OK,-27.890436184629714,False,1,33.600000000000186,2.0574066225675658e-15,90.0,4.0,66.78501628359444,50.52682455884184,16.258191724752606,72.5743249693693,66.68229161324486,-17.425675030630696,-23.31770838675514,17.425675030630696,23.31770838675514,4.198067404961774,3.673296345466075,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,17,1008.6,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,17.159999999999904,1.0507469536684232e-15,4.4,90.0,17.159999999999904,1.0507469536684232e-15,0.9279999999999995,8.600000000000023,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-11.82535091765275,45.0,True,OK,-28.07570592594027,False,1,34.40000000000018,2.10639249453346e-15,90.0,4.0,65.94592936641361,49.79317222270522,16.152757143708385,72.34535979724758,66.31791227546148,-17.654640202752418,-23.682087724538523,17.654640202752418,23.682087724538523,4.192768267222577,3.663152835175795,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,18,1008.8000000000001,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,18.040000000000106,1.104631412830919e-15,4.4,90.0,18.040000000000106,1.104631412830919e-15,0.9239999999999986,8.800000000000068,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-11.925928083643225,45.0,True,OK,-28.26604975205951,False,1,35.20000000000018,2.1553783664993542e-15,90.0,4.0,65.10792271298469,49.061593940678115,16.046328772306573,72.11049675393255,65.94265054998819,-17.88950324606744,-24.057349450011817,17.88950324606744,24.057349450011817,4.187263064770292,3.652551529750043,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,19,1009.0,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,18.919999999999806,1.1585158719933842e-15,4.4,90.0,18.919999999999806,1.1585158719933842e-15,0.92,9.0,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-12.028917979973604,45.0,True,OK,-28.461661063761927,False,1,36.00000000000018,2.2043642384652484e-15,90.0,4.0,64.27103857881887,48.332183894378126,15.938854684440749,71.86951318967334,65.55604521958338,-18.13048681032665,-24.443954780416615,18.13048681032665,24.443954780416615,4.181541265595334,3.6414659098504165,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,20,1009.2,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,19.800000000000008,1.2124003311558799e-15,4.4,90.0,19.800000000000008,1.2124003311558799e-15,0.915999999999999,9.200000000000045,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-12.134402132333987,45.0,True,OK,-28.66274228026883,False,1,36.800000000000175,2.2533501104311427e-15,90.0,4.0,63.43532139116187,47.60504174979773,15.830279641364143,71.62217556444446,65.15761089454473,-18.37782443555554,-24.842389105455272,18.37782443555554,24.842389105455272,4.175591676546695,3.6298676284793623,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,21,1009.4000000000001,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,20.68000000000021,1.2662847903183756e-15,4.4,90.0,20.68000000000021,1.2662847903183756e-15,0.9119999999999981,9.400000000000091,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-12.242465396400169,45.0,True,OK,-28.869505302687237,False,1,37.60000000000017,2.302335982397037e-15,90.0,4.0,62.600817886030654,46.8802730367474,15.720544849283257,71.36823880675263,64.74683660542604,-18.631761193247375,-25.25316339457396,18.631761193247375,25.25316339457396,4.169402394632978,3.617726370046038,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,22,1009.6,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,21.55999999999991,1.3201692494808408e-15,4.4,90.0,21.55999999999991,1.3201692494808408e-15,0.9079999999999996,9.600000000000023,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-12.353196098385498,45.0,True,OK,-29.082171999602103,False,1,38.40000000000017,2.351321854362931e-15,90.0,4.0,61.767577255385454,46.15798955760515,15.609587697780306,71.10744562950245,64.3231843181617,-18.892554370497553,-25.6768156818383,18.892554370497553,25.6768156818383,4.162960754261751,3.6050096981007416,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,23,1009.8000000000001,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,22.44000000000011,1.3740537086433366e-15,4.4,90.0,22.44000000000011,1.3740537086433366e-15,0.9039999999999986,9.800000000000068,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-12.46668617939047,45.0,True,OK,-29.300974715170383,False,1,39.200000000000166,2.4003077263288253e-15,90.0,4.0,60.93565130529079,45.43830982772121,15.497341477569577,70.83952579984027,63.88608736970921,-19.16047420015973,-26.11391263029079,19.16047420015973,26.11391263029079,4.15625327004603,3.591682890907917,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,24,1010.0,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,23.319999999999812,1.4279381678058018e-15,4.4,90.0,23.319999999999812,1.4279381678058018e-15,0.9,10.0,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-12.583031343146395,45.0,True,OK,-29.52615679989365,False,1,40.00000000000016,2.4492935982947195e-15,90.0,4.0,60.105094625996735,44.72135954999565,15.383735076001088,70.56419535967939,63.43494882292192,-19.435804640320615,-26.565051177078082,19.435804640320615,26.565051177078082,4.149265574770986,3.5777087639996608,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,25,1010.2,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,24.200000000000014,1.4818226269682975e-15,4.4,90.0,24.200000000000014,1.4818226269682975e-15,0.8959999999999991,10.200000000000045,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-12.702331206625605,45.0,True,OK,-29.75797316403097,False,1,40.80000000000016,2.4982794702606137e-15,90.0,4.0,59.2759647749406,44.00727212632007,15.26869264862053,70.28115579337907,62.969139740156926,-19.718844206620936,-27.030860259843077,19.718844206620936,27.030860259843077,4.141982352074606,3.5630474788329294,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,26,1010.4000000000001,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,25.080000000000215,1.5357070861307932e-15,4.4,90.0,25.080000000000215,1.5357070861307932e-15,0.8919999999999981,10.400000000000091,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-12.824689452834033,45.0,True,OK,-29.99669085332512,False,1,41.60000000000016,2.547265342226508e-15,90.0,4.0,58.44832247378856,43.296189208751244,15.152133265037314,69.99009313882173,62.48799737614845,-20.00990686117827,-27.512002623851547,20.00990686117827,27.512002623851547,4.134387263353321,3.5476563366679152,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,27,1010.6,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,25.959999999999916,1.5895915452932584e-15,4.4,90.0,25.959999999999916,1.5895915452932584e-15,0.8879999999999996,10.600000000000023,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-12.95021398492708,45.0,True,OK,-30.24258964637896,False,1,42.400000000000155,2.596251214192402e-15,90.0,4.0,57.62223182071317,42.58826129345959,15.03397052725358,69.69067703787884,61.990823291986075,-20.309322962121165,-28.009176708013925,20.309322962121165,28.009176708013925,4.12646286835645,3.531489556797116,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,28,1010.8000000000001,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,26.840000000000117,1.6434760044557542e-15,4.4,90.0,26.840000000000117,1.6434760044557542e-15,0.8839999999999987,10.800000000000068,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-13.079017080570413,45.0,True,OK,-30.495962672579502,False,1,43.20000000000015,2.6452370861582964e-15,90.0,4.0,56.79776051923163,41.883648360666825,14.914112158564805,69.38255972200979,61.476881393687876,-20.617440277990223,-28.523118606312124,20.617440277990223,28.523118606312124,4.11819053888225,3.5144980382901827,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,29,1011.0,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,27.719999999999818,1.6973604636182194e-15,4.4,90.0,27.719999999999818,1.6973604636182194e-15,0.88,11.0,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-13.211215545212392,45.0,True,OK,-30.757117048937015,False,1,44.00000000000015,2.6942229581241906e-15,90.0,4.0,55.974980125052475,41.18252056394787,14.792459561104607,69.06537492848085,60.94539590092276,-20.934625071519154,-29.054604099077242,20.934625071519154,29.054604099077242,4.109550364932535,3.4966291044861477,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,30,1011.2,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,28.60000000000002,1.7512449227807151e-15,4.4,90.0,28.60000000000002,1.7512449227807151e-15,0.8759999999999991,11.200000000000045,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-13.346930862633657,45.0,True,OK,-31.0263745335589,False,1,44.800000000000146,2.743208830090085e-15,90.0,4.0,55.15396631249649,40.48505897241586,14.668907340080636,68.73873674242743,60.39554925399499,-21.26126325757256,-29.604450746005007,21.26126325757256,29.604450746005007,4.100521052622063,3.477826229571069,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,31,1011.4000000000001,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,29.48000000000022,1.805129381943211e-15,4.4,90.0,29.48000000000022,1.805129381943211e-15,0.8719999999999982,11.400000000000091,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-13.486289340775656,45.0,True,OK,-31.304072192673836,False,1,45.60000000000014,2.792194702055979e-15,90.0,4.0,54.33479916223099,39.79145636942672,14.543342792804275,68.40223835973632,59.82647997035557,-21.597761640263677,-30.17352002964443,21.597761640263677,30.17352002964443,4.09107981307337,3.458028746736767,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,32,1011.6,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,30.35999999999992,1.859013841105676e-15,4.4,90.0,30.35999999999992,1.859013841105676e-15,0.8679999999999995,11.600000000000023,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-13.629422250429426,45.0,True,OK,-31.590563077162443,False,1,46.40000000000014,2.8411805740218733e-15,90.0,4.0,53.51756347219114,39.10191811151967,14.41564536067147,68.05545076546879,59.23728046576099,-21.94454923453121,-30.76271953423901,21.94454923453121,30.76271953423901,4.0812022414565625,3.4371715376388234,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,33,1011.8000000000001,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,31.240000000000123,1.912898300268172e-15,4.4,90.0,31.240000000000123,1.912898300268172e-15,0.8639999999999987,11.800000000000068,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-13.776465953859288,45.0,True,OK,-31.886216903368762,False,1,47.20000000000014,2.8901664459877675e-15,90.0,4.0,52.70234909375471,38.41666305133738,14.285686042417332,67.69792132232097,58.62699485989145,-22.30207867767904,-31.373005140108557,22.30207867767904,31.373005140108557,4.070862185257377,3.4151847031761404,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,34,1012.0,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,32.11999999999982,1.966782759430637e-15,4.4,90.0,32.11999999999982,1.966782759430637e-15,0.86,12.0,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-13.927562019844952,45.0,True,OK,-32.19142073155086,False,1,48.000000000000135,2.9391523179536617e-15,90.0,4.0,51.88925129542743,37.7359245282263,14.15332676720113,67.32917226341321,57.9946167919164,-22.670827736586787,-32.0053832080836,22.670827736586787,32.0053832080836,4.0600316007752,3.391993216020348,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,35,1012.2,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,33.00000000000002,2.020667218593133e-15,4.4,90.0,33.00000000000002,2.020667218593133e-15,0.8559999999999991,12.200000000000045,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-14.082857320928403,45.0,True,OK,-32.50657963362132,False,1,48.80000000000013,2.988138189919556e-15,90.0,4.0,51.078371156488515,37.05995143008139,14.018419726407124,66.94869908352696,57.33908727832609,-23.051300916473032,-32.66091272167391,23.051300916473032,32.66091272167391,4.048680396765746,3.367516555855491,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,36,1012.4000000000001,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,33.88000000000022,2.074551677755629e-15,4.4,90.0,33.88000000000022,2.074551677755629e-15,0.8519999999999982,12.400000000000091,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-14.242504107824463,45.0,True,OK,-32.832117339760345,False,1,49.60000000000013,3.03712406188545e-15,90.0,4.0,50.2698159932974,36.3890093297412,13.8808066635562,66.55596882280506,56.6592926535229,-23.44403117719495,-33.3407073464771,23.44403117719495,33.3407073464771,4.03677626405189,3.3416683289757563,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,37,1012.6,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,34.75999999999992,2.1284361369180942e-15,4.4,90.0,34.75999999999992,2.1284361369180942e-15,0.8479999999999995,12.600000000000023,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-14.40666005499292,45.0,True,OK,-33.16847685102658,False,1,50.40000000000013,3.0861099338513444e-15,90.0,4.0,49.46369982118207,35.72338169882566,13.740318122356406,66.15041823688024,55.95406264339823,-23.84958176311976,-34.04593735660177,23.84958176311976,34.04593735660177,4.024284489830211,3.3143558747656767,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,38,1012.8000000000001,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,35.64000000000012,2.18232059608059e-15,4.4,90.0,35.64000000000012,2.18232059608059e-15,0.8439999999999986,12.800000000000068,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-14.575488270229839,45.0,True,OK,-33.51612100212354,False,1,51.200000000000124,3.1350958058172386e-15,90.0,4.0,48.660143855109894,35.0633712012977,13.596772653812195,65.73145184746116,55.22216863363602,-24.268548152538845,-34.77783136636398,24.268548152538845,34.77783136636398,4.011167755302533,3.2854798626931783,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,39,1013.0,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,36.51999999999982,2.2362050552430553e-15,4.4,90.0,36.51999999999982,2.2362050552430553e-15,0.84,13.0,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-14.749157259804164,45.0,True,OK,-33.87553295494385,False,1,52.00000000000012,3.1840816777831328e-15,90.0,4.0,47.85927705262602,34.40930106817041,13.449975984455612,65.2984398675896,54.462322208025505,-24.70156013241041,-35.537677791974495,24.70156013241041,35.537677791974495,3.9973859151619506,3.254933884826935,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,40,1013.2,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,37.40000000000002,2.2900895144055513e-15,4.4,90.0,37.40000000000002,2.2900895144055513e-15,0.8359999999999991,13.200000000000045,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-14.92784083911049,45.0,True,OK,-34.24721659930551,False,1,52.80000000000012,3.233067549749027e-15,90.0,4.0,47.061236702832176,33.76151655361461,13.299720149217563,64.85071599612522,53.67317404787965,-25.149284003874786,-36.32682595212035,25.149284003874786,36.32682595212035,3.9828957573637176,3.2226040505976936,True,True,True,True,True,False,False,SPEED_BARO,
I_TARGET_POINTING_TRUTH_NAV_SPLIT,41,1013.4000000000001,DR_PM_GBA_CLOSED,DR_PM_GBA_CLOSED,False,False,True,True,True,True,True,38.28000000000022,2.3439739735680472e-15,4.4,90.0,38.28000000000022,2.3439739735680472e-15,0.8319999999999982,13.400000000000091,GYRO_ACC_BLEND,True,DR_PM_GBA_CLOSED,True,DR_PM_GBA_CLOSED,-15.111717976978296,45.0,True,OK,-34.63169683225878,False,1,53.600000000000115,3.2820534217149212e-15,90.0,4.0,46.266169065527585,33.120386471175024,13.14578259435256,64.3875750765885,52.853313301978105,-25.6124249234115,-37.146686698021895,25.6124249234115,37.146686698021895,3.967650741517165,3.188368592616037,True,True,True,True,True,False,False,SPEED_BARO,
