mode,K,tau,disturbance_dps,command_dps,l1_yaw_rate_cmd_dps,l1_yaw_rate_limit_dps,ctrl_in_yaw_rate_limit_dps,ctrl_out_yaw_rate_limit_dps,limit_transferred,delta_ff_deg,expected_delta_ff_deg,ff_uses_mode_limit,ff_scale,final_yaw_rate_dps,final_error_dps,final_error_abs_limit_dps,final_error_ratio,max_abs_yaw_rate_dps,saturation_ratio,response_time_63_s,settling_time_s,diverged,opposite_sign,pass,fail_reason
GPS_TRACKING_CLOSED,0.63,0.66,-15.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,10.373249561657094,4.626750438342906,30.0,0.3084500292228604,10.373249561657094,0.0,1.4500000000000002,nan,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.66,-15.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,32.30761694428748,-2.3076169442874814,60.0,0.07692056480958272,32.30761694428748,0.0,0.5,1.05,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.66,0.0,-30.0,-29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,-59.800775541957435,-59.80077554195746,True,1.0,-34.84326485554638,4.84326485554638,60.0,0.161442161851546,38.170004051633576,0.0,0.35000000000000003,nan,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.66,0.0,-15.0,-14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,-24.374999999999975,-24.375000000000004,True,1.0,-18.74615178311935,3.7461517831193483,30.0,0.24974345220795655,18.74615178311935,0.0,0.4,nan,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.66,0.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,18.74615178311935,-3.7461517831193483,30.0,0.24974345220795655,18.74615178311935,0.0,0.4,nan,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.66,0.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,34.84326485554638,-4.84326485554638,60.0,0.161442161851546,38.170004051633576,0.0,0.35000000000000003,nan,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.66,15.0,-30.0,-29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,-59.800775541957435,-59.80077554195746,True,1.0,-32.30761694428748,2.3076169442874814,60.0,0.07692056480958272,32.30761694428748,0.0,0.5,1.05,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.66,15.0,-15.0,-14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,-24.374999999999975,-24.375000000000004,True,1.0,-10.373249561657094,-4.626750438342906,30.0,0.3084500292228604,10.373249561657094,0.0,1.4500000000000002,nan,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.66,15.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,20.0239753916875,-5.0239753916875,30.0,0.3349316927791667,24.983902365388577,0.0,0.2,nan,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.66,15.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,39.48908376139808,-9.489083761398078,60.0,0.3163027920466026,45.615998935854925,0.0,0.25,nan,False,False,True,
GPS_TRACKING_CLOSED,1.0,0.3,-15.0,-30.0,-29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,-59.800775541957435,-59.80077554195746,True,1.0,-48.88939577905715,18.889395779057153,60.0,0.6296465259685717,56.11195590609052,0.0,0.1,nan,False,False,True,
GPS_TRACKING_CLOSED,1.0,0.3,-15.0,-15.0,-14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,-24.374999999999975,-24.375000000000004,True,1.0,-20.539215686274495,5.5392156862744955,30.0,0.369281045751633,29.22937284410022,0.0,0.1,nan,False,False,True,
GPS_TRACKING_CLOSED,1.0,0.3,-15.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,12.805124122965097,2.194875877034903,30.0,0.14632505846899355,12.805124122965097,0.0,0.25,nan,False,False,True,
GPS_TRACKING_CLOSED,1.0,0.3,-15.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,34.855544426325466,-4.855544426325466,60.0,0.16185148087751552,40.74239346326243,0.0,0.15000000000000002,nan,False,False,True,
